x;y;z
0.701764;2.19408;-0.241142
4.49726;4.7682;2.8412
4.07625;4.70025;-0.0020422
-2.66475;-4.39143;-0.457067
-1.79187;3.50638;-1.06607
4.44886;4.9449;0.0148055
0.928418;-3.70088;0.135653
-10.07;-6.79702;0.528599
2.77958;7.78826;1.56616
-4.68458;0.517594;-0.36444
0.208652;-3.61922;-0.000747789
-7.2059;1.51733;0.771341
-5.21332;-3.20819;-0.327685
4.093;4.91816;-0.0395656
-3.81014;-7.57985;0.174511
-4.47273;-2.57097;-1.84659
4.02113;4.70797;-0.0116517
3.96108;3.58393;0.200641
-5.06193;-3.03309;0.776983
4.0838;3.96747;0.336288
5.49199;-7.26208;-0.0420971
-6.0977;-2.93368;-0.832034
0.752122;-3.0823;-0.00842919
9.88945;1.50496;0.355576
-8.57728;18.4528;1.29156
4.0615;3.58732;0.407777
-1.30308;-4.59847;-0.0841961
2.12396;-4.36062;-0.0570069
10.7332;-1.51695;-0.478214
0.993166;-3.68761;0.161169
-6.53558;-1.60453;-0.439766
-18.0284;0.808167;-0.817967
-4.96312;-2.85073;0.625963
2.20385;-5.97151;-0.25295
3.72245;3.97079;0.250395
0.0750808;5.73051;2.8406
-0.992077;8.10015;-0.218896
1.41806;-2.09149;-0.0464718
21.6233;-19.6542;-1.04809
2.22153;-5.99824;-0.274983
-3.17853;0.164763;-0.934679
0.96321;7.2785;-0.317519
-5.02721;-2.96951;0.76488
0.856189;-4.16022;0.202285
3.39197;5.96628;-0.09839
-5.56232;-3.65341;-0.549246
-2.50846;7.71033;-3.15502
-1.57519;-4.44724;-0.229736
-4.90268;-2.9538;-0.175644
-5.1254;-3.44385;-0.386569
3.86193;4.27988;0.188626
-1.68553;2.44195;0.619878
-3.31947;12.0094;-0.0624788
18.4557;0.369219;-1.13991
11.939;-23.6229;3.94387
-9.04619;1.51866;-1.93833
2.42884;-4.99122;0.830489
-1.50422;-4.39711;-0.199115
4.63124;-0.216348;0.0197355
-1.95688;12.8613;-0.897331
3.68962;5.23113;0.4866
-0.755035;6.6859;0.0584826
-3.31351;-4.67487;0.0998612
-2.96628;-4.37138;-0.751702
1.13065;-5.14583;-0.435095
-3.21634;5.26217;0.572
0.832164;-4.27103;0.284896
-0.858012;5.87724;-0.713832
-3.03517;4.03559;0.10668
-4.04712;3.43692;0.16824
-2.546;-5.12264;-0.602262
5.80657;1.75485;-0.0807638
