x;y;z
0.777822;2.48789;-0.267713
4.98488;5.33271;3.14965
4.53204;5.33974;0.015252
-2.89838;-4.95994;-0.520723
-2.03963;3.93564;-1.17677
4.77708;5.46648;0.101328
1.05905;-4.05188;0.0553603
-11.2733;-7.65311;0.609859
3.12788;8.68376;1.71634
-5.25681;0.516478;-0.403425
0.325079;-4.11328;0.0335186
-8.08322;1.64611;0.852716
-5.66207;-3.67468;-0.393945
4.43295;5.40583;0.0357145
-4.15584;-8.58319;0.199166
-4.87848;-2.85214;-2.33728
4.67309;5.17609;9.43134e-05
4.38523;4.24659;0.222112
-5.56057;-3.39596;0.955461
4.50867;4.54837;0.449775
6.16759;-8.10967;-0.0466458
-6.88507;-3.35499;-0.962026
0.807307;-3.56485;-0.0250099
11.0523;1.69106;0.395841
-9.77648;21.0174;1.45955
4.55416;4.12134;0.323711
-1.48339;-5.09482;-0.108741
2.53458;-4.83784;-0.116489
12.05;-1.65137;-0.533184
1.1186;-4.25373;0.256403
-7.31989;-1.93445;-0.504369
-20.3094;0.89179;-0.922344
-5.63292;-3.27821;0.944938
2.53237;-6.64461;-0.290937
4.27283;4.50274;0.213854
0.0921295;6.35991;3.25368
-1.19473;9.07675;-0.255741
1.50701;-2.36027;-0.0410817
24.5221;-22.2661;-1.19241
2.51617;-6.5982;-0.291648
-3.63742;0.149911;-1.03923
1.01564;8.12534;-0.338816
-5.53495;-3.30939;0.933476
0.841616;-4.60365;0.2825
3.71843;6.60732;-0.096204
-6.2626;-4.14027;-0.626024
-2.89567;8.64981;-3.65261
-1.69584;-4.97425;-0.242394
-5.63509;-3.3207;-0.188506
-5.58427;-4.06265;-0.47114
4.14963;4.87814;0.25632
-1.91327;2.72698;0.696997
-3.78129;13.433;-0.0787289
20.7812;0.491491;-1.28463
13.488;-26.5275;4.43932
-10.1652;1.76862;-2.20972
2.72094;-5.51993;0.895196
-1.63943;-4.99378;-0.25319
5.17751;-0.131654;0.0238869
-2.14575;14.5117;-0.975674
4.1285;5.92596;0.471545
-0.911959;7.4875;0.0994304
-3.63657;-5.15362;0.074968
-3.24832;-4.85121;-0.787167
1.40005;-5.6711;-0.452182
-3.69011;5.83941;0.631187
0.840601;-4.59575;0.270416
-1.04642;6.61029;-0.794547
-3.44615;4.4553;0.127843
-4.55546;3.7414;0.187288
-2.69268;-5.67249;-0.667421
6.45006;2.1113;-0.0860181
