x;y;z
0.659187;2.02977;-0.226028
4.22325;4.4516;2.66614
3.78486;4.49384;0.0154054
-2.53813;-4.07454;-0.425519
-1.65306;3.26577;-1.00285
4.23541;4.63858;-0.0347597
0.943449;-3.44721;0.180336
-9.39543;-6.31712;0.483008
2.58426;7.28505;1.48122
-4.36311;0.517252;-0.342614
0.152176;-3.34434;-0.018283
-6.71348;1.44461;0.725331
-4.95039;-2.9625;-0.291312
3.9074;4.58014;-0.0681488
-3.61594;-7.01609;0.16051
-4.24552;-2.41435;-1.5687
3.69732;4.34638;-0.0393287
3.73491;3.23301;0.215776
-4.74191;-2.79299;0.671775
3.82717;3.63864;0.261502
5.11269;-6.78664;-0.0395432
-5.65129;-2.69894;-0.756188
0.721725;-2.82253;0.0028489
9.23739;1.40067;0.332963
-7.9056;17.0164;1.19746
3.76744;3.3097;0.426433
-1.22475;-4.30303;-0.083989
1.88928;-4.09353;-0.0225416
9.99509;-1.44141;-0.447353
0.821794;-3.4426;0.107911
-6.09372;-1.4216;-0.403366
-16.7507;0.76131;-0.759501
-4.59562;-2.67091;0.484364
2.0303;-5.63105;-0.226203
3.43806;3.67974;0.272012
0.0658445;5.3775;2.60799
-0.877948;7.55127;-0.198157
1.36645;-1.94406;-0.0492697
19.9999;-18.1915;-0.967265
2.04236;-5.61943;-0.269726
-2.92178;0.172497;-0.875423
0.933511;6.80285;-0.30517
-4.77393;-2.75913;0.622578
0.841281;-3.98039;0.198968
3.21093;5.60177;-0.0979348
-5.16116;-3.37235;-0.501801
-2.29116;7.18351;-2.87553
-1.43807;-4.10958;-0.186141
-4.49983;-2.7582;-0.169475
-4.87807;-3.074;-0.332319
3.709;3.93621;0.150887
-1.55794;2.28249;0.57591
-3.06026;11.2117;-0.0535922
17.1531;0.300747;-1.05885
11.0715;-21.9961;3.66639
-8.4186;1.37832;-1.78596
2.26227;-4.69375;0.791185
-1.47907;-4.12061;-0.193073
4.32445;-0.263178;0.0174427
-1.85131;11.9363;-0.853195
3.44828;4.83391;0.487971
-0.666703;6.23587;0.0346267
-3.12931;-4.40436;0.110198
-2.80087;-4.10419;-0.723221
0.979784;-4.84787;-0.422881
-2.94997;4.93724;0.538124
0.853876;-3.99732;0.244317
-0.752058;5.46689;-0.667335
-2.80479;3.79999;0.0948467
-3.76044;3.26647;0.157393
-2.46387;-4.80756;-0.563677
5.44457;1.55602;-0.0775984
