x;y;z
1.15118;3.93275;-0.392707
7.35302;8.08864;4.60695
6.85559;7.4827;0.268149
-4.14982;-7.70474;-0.887422
-3.25263;6.03334;-1.69238
6.38206;7.70788;0.250802
1.41764;-6.11493;0.00310601
-17.1535;-11.8373;1.00616
4.82894;13.0321;2.43394
-8.03619;0.490616;-0.595315
1.27534;-6.34345;0.427593
-12.3571;2.26438;1.24223
-7.87518;-6.03993;-0.657945
6.60692;7.83035;0.520797
-5.83763;-13.4597;0.316115
-6.86122;-4.24223;-4.68564
6.67954;7.74387;0.41411
6.70317;7.43025;0.377385
-8.25257;-5.19411;1.91178
6.78972;7.42244;0.191785
9.45683;-12.2453;-0.0688586
-10.6406;-5.43281;-1.54075
1.16758;-6.36475;0.0784095
16.732;2.60152;0.591755
-15.6499;33.5789;2.28217
6.69367;7.80708;0.368432
-2.17135;-8.08643;-0.710602
4.45103;-7.19275;-0.380074
18.4878;-2.30421;-0.800836
1.07671;-6.78248;0.373269
-11.1041;-3.59101;-0.816088
-31.4792;1.30098;-1.4335
-8.3352;-5.13706;2.0048
4.01238;-9.66196;-0.426122
6.51927;7.48962;0.220051
0.182756;9.43221;5.24935
-2.17339;13.8191;-0.433366
1.90745;-3.75063;-0.0108423
38.7242;-35.0626;-1.8994
4.00331;-9.67123;-0.392901
-5.89132;0.0643038;-1.5356
1.26606;12.2436;-0.434326
-8.30593;-5.22988;1.91388
1.08286;-6.39046;0.285651
5.38282;9.61013;-0.0373653
-9.54877;-6.41659;-0.946633
-4.78323;13.2383;-6.07281
-2.44149;-7.61123;-0.346303
-9.18816;-5.31379;-0.297354
-7.90644;-6.81616;-0.81117
6.15152;7.68854;0.458318
-3.0285;4.1273;1.05788
-6.03233;20.3978;-0.161759
32.1698;1.09059;-1.99324
21.0769;-40.7576;6.86647
-15.6278;2.9859;-3.5312
4.08813;-8.08261;1.13906
-2.45423;-7.25646;-0.0334315
7.83509;0.296869;0.0449282
-3.07454;22.5801;-1.35517
6.35159;9.0754;0.281965
-1.67088;11.3905;0.277852
-5.12949;-7.4538;-0.136249
-4.42484;-7.32253;-0.797374
2.71223;-8.16955;-0.483459
-5.98711;8.63166;0.90611
1.01503;-6.30058;0.112086
-1.95835;10.2044;-1.16114
-5.45447;6.4985;0.231037
-7.0037;5.23571;0.27689
-3.41973;-8.1857;-0.92523
9.56527;3.87711;-0.106687
