x;y;z
1.13439;3.86774;-0.387229
7.24724;7.96515;4.54297
6.7432;7.30573;0.286428
-4.09081;-7.5853;-0.871334
-3.19819;5.93932;-1.66991
6.27731;7.62651;0.226671
1.42293;-6.01168;-0.00275199
-16.8899;-11.6497;0.988415
4.7527;12.838;2.40218
-7.91207;0.492279;-0.586661
1.25027;-6.25703;0.411801
-12.1659;2.23693;1.22496
-7.77435;-5.9312;-0.646677
6.51994;7.74077;0.504375
-5.76241;-13.2418;0.310956
-6.7724;-4.17959;-4.58147
6.63529;7.65307;0.410137
6.64657;7.29405;0.341156
-8.12511;-5.15814;1.88236
6.6936;7.32495;0.219944
9.30969;-12.06;-0.0678618
-10.4744;-5.33938;-1.51621
1.1524;-6.222;0.0512787
16.4775;2.56068;0.582994
-15.3862;33.015;2.24525
6.5787;7.63341;0.309612
-2.14604;-7.95417;-0.691482
4.36737;-7.08639;-0.368999
18.1992;-2.27504;-0.788862
1.09322;-6.69065;0.375838
-10.9357;-3.51559;-0.802211
-30.9779;1.28262;-1.41056
-8.21886;-5.04032;1.93457
3.94664;-9.55401;-0.394935
6.40238;7.33283;0.246485
0.178503;9.29456;5.16047
-2.12982;13.6073;-0.425476
1.8903;-3.68621;-0.0122908
38.0866;-34.4881;-1.86766
3.93812;-9.50969;-0.414301
-5.78998;0.0684697;-1.51373
1.25496;12.0595;-0.430253
-8.18438;-5.11139;1.88454
1.02478;-6.30996;0.275991
5.30574;9.47921;-0.0413379
-9.40397;-6.31668;-0.933324
-4.69872;13.0327;-5.9646
-2.40326;-7.49547;-0.344014
-9.03046;-5.22181;-0.29199
-7.80153;-6.69791;-0.797367
6.03378;7.56345;0.458516
-2.97844;4.06433;1.0421
-5.93155;20.0854;-0.157964
31.6586;1.06369;-1.96144
20.7362;-40.1188;6.75751
-15.383;2.93143;-3.47207
4.02836;-7.96818;1.13011
-2.41306;-7.15123;-0.031704
7.71626;0.277279;0.043965
-3.03277;22.2183;-1.33822
6.25118;8.94184;0.291859
-1.63706;11.2159;0.270444
-5.06541;-7.35145;-0.124175
-4.37807;-7.20574;-0.799701
2.65366;-8.05908;-0.483289
-5.88462;8.5072;0.894131
1.00054;-6.21501;0.151513
-1.91772;10.043;-1.14543
-5.36445;6.40713;0.226433
-6.89484;5.16853;0.272958
-3.38654;-8.07779;-0.91554
9.4264;3.7973;-0.105894
