x;y;z
0.636379;1.94182;-0.217851
4.07613;4.28181;2.57158
3.62446;4.3766;0.0133774
-2.47164;-3.90558;-0.410132
-1.57868;3.1368;-0.96856
4.11269;4.47133;-0.06089
0.935135;-3.29427;0.179168
-9.03379;-6.05986;0.458556
2.47953;7.01491;1.43543
-4.19056;0.516734;-0.330919
0.124376;-3.19766;-0.0271843
-6.4493;1.40543;0.70053
-4.79405;-2.84908;-0.278899
3.7988;4.38567;-0.0749337
-3.51168;-6.71343;0.152939
-4.12388;-2.3308;-1.41862
3.5408;4.16748;-0.0459401
3.61491;3.05331;0.232247
-4.61597;-2.66296;0.565844
3.68403;3.46279;0.220466
4.90917;-6.53166;-0.0381721
-5.41004;-2.57371;-0.714348
0.705463;-2.68643;0.00937185
8.88778;1.34479;0.320827
-7.54572;16.2468;1.14704
3.60741;3.16444;0.425873
-1.18938;-4.13916;-0.0870931
1.76178;-3.95039;-0.00368909
9.59946;-1.40085;-0.430793
0.74379;-3.33257;0.10417
-5.85611;-1.32424;-0.383791
-16.0661;0.736198;-0.728176
-4.40774;-2.58172;0.415582
1.94839;-5.43234;-0.257652
3.29312;3.52511;0.282538
0.0610013;5.1882;2.48292
-0.816589;7.25653;-0.187016
1.33816;-1.8661;-0.0506849
19.1302;-17.4079;-0.923961
1.93404;-5.43068;-0.22065
-2.78431;0.176442;-0.843439
0.917475;6.54755;-0.298408
-4.58307;-2.64178;0.582479
0.874022;-3.83612;0.224617
3.11443;5.4047;-0.0971911
-4.94328;-3.21781;-0.474364
-2.17458;6.90104;-2.72551
-1.40305;-3.98774;-0.194649
-4.28719;-2.65543;-0.165604
-4.75968;-2.85715;-0.294952
3.62717;3.74991;0.131729
-1.48956;2.19712;0.552088
-2.92119;10.7842;-0.0489163
16.4551;0.264066;-1.01541
10.6068;-21.1246;3.51773
-8.08206;1.30302;-1.70419
2.17199;-4.53392;0.769114
-1.42169;-3.91819;-0.155159
4.1598;-0.288062;0.0162253
-1.79483;11.4404;-0.829447
3.32048;4.61868;0.486213
-0.619228;5.99439;0.0215434
-3.02957;-4.25858;0.114527
-2.70992;-3.96122;-0.704917
0.899044;-4.68689;-0.4154
-2.80691;4.7626;0.519719
0.82493;-3.89221;0.193205
-0.695156;5.24712;-0.641985
-2.68131;3.6736;0.0885206
-3.60618;3.17516;0.15152
-2.41987;-4.63642;-0.542362
5.25009;1.44977;-0.0758282
