x;y;z
0.58012;1.72513;-0.197408
3.71214;3.86243;2.33574
3.24892;4.06209;-0.00522547
-2.3119;-3.49256;-0.377766
-1.39511;2.81842;-0.882531
3.78563;4.04897;-0.122266
0.887007;-2.92814;0.165716
-8.14085;-5.42471;0.39814
2.22088;6.34661;1.32149
-3.76382;0.514289;-0.302051
0.0631369;-2.83797;-0.0475078
-5.79635;1.30804;0.638818
-4.37555;-2.35954;-0.243266
3.50364;3.8986;-0.0742801
-3.25372;-5.96455;0.134014
-3.8245;-2.12622;-1.04361
3.17327;3.74465;-0.0512355
3.3139;2.64181;0.292985
-4.1785;-2.35707;0.396326
3.318;3.0367;0.122194
4.406;-5.90179;-0.0347789
-4.80664;-2.26726;-0.605901
0.665086;-2.35966;0.0265759
8.02441;1.20685;0.290817
-6.65785;14.3481;1.02264
3.21444;2.80876;0.392825
-1.12562;-3.7139;-0.103569
1.44021;-3.59659;0.0442137
8.62277;-1.30047;-0.389855
0.574319;-3.06131;0.103889
-5.26693;-1.08633;-0.335246
-14.377;0.674222;-0.65089
-3.97561;-2.37111;0.259779
1.71477;-4.96318;-0.23164
2.95607;3.14389;0.303792
0.0494087;4.72059;2.17291
-0.664494;6.52713;-0.159445
1.26608;-1.67717;-0.0538546
16.9848;-15.4748;-0.817133
1.69422;-4.93683;-0.201521
-2.44547;0.185504;-0.763729
0.877463;5.91614;-0.281213
-4.20609;-2.33237;0.352481
0.87227;-3.50423;0.161062
2.87778;4.91265;-0.0938479
-4.39894;-2.81991;-0.398358
-1.88645;6.2034;-2.35442
-1.31806;-3.55676;-0.132028
-3.77373;-2.40486;-0.151719
-4.49246;-2.53606;-0.205552
3.41917;3.28046;0.0895804
-1.32081;1.98672;0.492399
-2.57738;9.7292;-0.0377232
14.7332;0.173588;-0.908233
9.46035;-18.9748;3.151
-7.25076;1.11683;-1.50203
1.9457;-4.13798;0.711304
-1.25866;-3.56745;-0.137715
3.75261;-0.34876;0.01326
-1.6558;10.2161;-0.770461
3.01026;4.08055;0.472799
-0.501593;5.39738;-0.0117198
-2.78014;-3.896;0.121086
-2.47837;-3.60792;-0.648924
0.700461;-4.28515;-0.393697
-2.45285;4.32982;0.473414
0.8349;-3.59186;0.188226
-0.55435;4.70529;-0.577947
-2.37648;3.36122;0.0729858
-3.22324;2.94995;0.136813
-2.31133;-4.20639;-0.487755
4.7685;1.18852;-0.0712125
