x;y;z
0.688078;2.14125;-0.236304
4.40926;4.66648;2.78513
3.98968;4.6363;0.00752953
-2.6237;-4.2894;-0.446558
-1.74726;3.42906;-1.04586
4.38248;4.84731;-0.0011813
0.930893;-3.63596;0.163099
-9.85325;-6.64281;0.513952
2.71682;7.62666;1.53893
-4.58133;0.517567;-0.357424
0.189844;-3.53072;-0.00651258
-7.04772;1.49401;0.75659
-5.13032;-3.12691;-0.315526
4.03473;4.81413;-0.0505998
-3.74777;-7.3988;0.170027
-4.39969;-2.52055;-1.75755
3.90775;4.5861;-0.024122
3.8878;3.46921;0.203237
-4.96068;-2.96989;0.752108
4.00284;3.86188;0.312727
5.37016;-7.10933;-0.0412769
-5.95471;-2.85811;-0.807937
0.74233;-2.99799;-0.00494427
9.67993;1.47144;0.348313
-8.36139;17.9911;1.26131
3.96796;3.49687;0.416431
-1.27621;-4.50493;-0.0832327
2.04895;-4.27477;-0.0460259
10.496;-1.4927;-0.468301
0.941231;-3.59108;0.131031
-6.39377;-1.54557;-0.428085
-17.6177;0.793108;-0.799175
-4.84273;-2.79046;0.578109
2.16281;-5.86912;-0.277162
3.62905;3.87675;0.257532
0.0720856;5.61709;2.76595
-0.955447;7.9239;-0.212238
1.40163;-2.04385;-0.0473912
21.1015;-19.1841;-1.02211
2.14951;-5.86998;-0.240604
-3.09599;0.167299;-0.915693
0.953694;7.12573;-0.313586
-4.94663;-2.89014;0.714037
0.851628;-4.097;0.19438
3.33364;5.84957;-0.0983757
-5.43416;-3.56394;-0.53445
-2.43865;7.54106;-3.06526
-1.55201;-4.32935;-0.211234
-4.77243;-2.89029;-0.173718
-5.04466;-3.32763;-0.369986
3.81253;4.16998;0.176311
-1.64452;2.39068;0.605813
-3.2362;11.7531;-0.0596025
18.037;0.34721;-1.11386
11.6602;-23.1;3.85468
-8.84455;1.47358;-1.88939
2.37556;-4.89572;0.818113
-1.47664;-4.31638;-0.202456
4.5327;-0.231451;0.0189958
-1.92293;12.5641;-0.883169
3.61167;5.10409;0.487653
-0.726681;6.54135;0.0508919
-3.25457;-4.58813;0.103488
-2.91372;-4.28543;-0.7433
1.08214;-5.05039;-0.431401
-3.13081;5.15787;0.561175
0.838801;-4.19025;0.279214
-0.823991;5.74533;-0.698997
-2.96114;3.95991;0.102874
-3.95514;3.38213;0.164769
-2.5196;-5.02196;-0.590028
5.69035;1.69088;-0.0797652
