x;y;z
0.806735;2.59965;-0.277688
5.16969;5.54697;3.26563
4.71615;5.6081;0.0402488
-2.98952;-5.17625;-0.546856
-2.13375;4.09864;-1.2182
4.88076;5.65063;0.12967
1.1124;-4.19793;0.0389363
-11.7302;-7.97818;0.640693
3.26009;9.02315;1.77298
-5.47371;0.515561;-0.418249
0.37501;-4.30218;0.047622
-8.41601;1.69473;0.883415
-5.83048;-3.85412;-0.417169
4.60167;5.55284;0.062047
-4.28691;-8.9635;0.208438
-5.0326;-2.95935;-2.52228
4.87912;5.36643;0.00288047
4.55497;4.50921;0.242097
-5.76345;-3.4507;1.01846
4.66035;4.76582;0.481038
6.42382;-8.43134;-0.0483715
-7.18166;-3.51556;-1.00998
0.8289;-3.75473;-0.0299449
11.4938;1.76174;0.41111
-10.2321;21.9918;1.52337
4.72666;4.34242;0.281743
-1.57014;-5.27137;-0.131738
2.68829;-5.01941;-0.138469
12.5501;-1.70231;-0.554032
1.15151;-4.4645;0.278674
-7.61656;-2.06075;-0.528802
-21.176;0.923553;-0.962001
-5.81923;-3.5014;1.06569
2.63231;-6.85237;-0.284922
4.4944;4.70446;0.205153
0.0987718;6.5988;3.40998
-1.2714;9.44683;-0.269681
1.53993;-2.46406;-0.038931
25.6236;-23.2586;-1.24725
2.65106;-6.87085;-0.317705
-3.81192;0.143963;-1.0786
1.03539;8.4464;-0.346694
-5.78159;-3.46206;0.995474
0.826594;-4.71579;0.223782
3.8436;6.8479;-0.0943788
-6.5245;-4.32206;-0.653494
-3.04257;9.00645;-3.84126
-1.74288;-5.23094;-0.272835
-5.91479;-3.46666;-0.195061
-5.76153;-4.28937;-0.501026
4.26779;5.10047;0.28056
-1.99978;2.83537;0.725898
-3.95648;13.9738;-0.0850001
21.6647;0.537955;-1.33961
14.0766;-27.6312;4.62758
-10.5899;1.86342;-2.31265
2.83041;-5.72014;0.918142
-1.67351;-5.17497;-0.235169
5.38464;-0.0991565;0.0254808
-2.21761;15.1384;-1.00532
4.29756;6.18507;0.462297
-0.971355;7.79151;0.114492
-3.75752;-5.33434;0.0635789
-3.35126;-5.03494;-0.796311
1.50234;-5.86879;-0.457361
-3.86958;6.0579;0.653308
0.857656;-4.76133;0.349661
-1.11778;6.88892;-0.824543
-3.6022;4.61448;0.135885
-4.74761;3.85714;0.194435
-2.74844;-5.87752;-0.690965
6.69371;2.24718;-0.0878973
