x;y;z
0.957496;3.18288;-0.32879
6.12904;6.6617;3.86088
5.57395;6.47959;0.281167
-3.4825;-6.29873;-0.693881
-2.62399;4.94697;-1.42957
5.35792;6.63188;0.106867
1.33852;-5.002;-0.0081241
-14.108;-9.67014;0.801042
3.94808;10.7849;2.065
-6.59976;0.507352;-0.495629
0.71346;-5.3068;0.141178
-10.1459;1.94595;1.04182
-6.71733;-4.79871;-0.526537
5.72756;6.5581;0.22498
-4.96777;-10.9384;0.256104
-5.83467;-3.52002;-3.47688
5.76436;6.48466;0.125113
5.66498;5.84205;0.199969
-6.84066;-4.22688;1.40285
5.43363;5.84595;0.440774
7.75533;-10.1044;-0.0573504
-8.70999;-4.35443;-1.25024
0.954862;-4.80922;-0.0392181
13.7909;2.1298;0.49043
-12.6057;27.0682;1.85583
5.52585;5.71304;0.104078
-1.90431;-6.51816;-0.462326
3.47327;-5.9683;-0.248317
15.1531;-1.96675;-0.662376
1.2206;-5.55778;0.353312
-9.15245;-2.72554;-0.655294
-25.6903;1.08896;-1.16858
-6.87652;-4.23819;1.49249
3.23725;-8.08568;-0.341255
5.50299;5.83236;0.432266
0.134573;7.84157;4.2196
-1.6685;11.3679;-0.341827
1.70548;-3.01711;-0.0271003
31.3626;-28.4296;-1.53295
3.25519;-8.11598;-0.360559
-4.72204;0.11081;-1.28102
1.13725;10.1141;-0.386253
-6.95207;-4.19926;1.42032
0.872517;-5.29867;0.199577
4.50631;8.07834;-0.0766066
-7.86494;-5.25196;-0.787827
-3.80637;10.8622;-4.8212
-1.99397;-6.26158;-0.301603
-7.35962;-4.26095;-0.237312
-6.69665;-5.42595;-0.644931
4.97691;6.24137;0.389572
-2.45046;3.40079;0.87363
-4.86735;16.7894;-0.118244
26.2674;0.780047;-1.62601
17.1432;-33.3817;5.60841
-12.7995;2.35613;-2.84756
3.39004;-6.75856;1.02544
-1.98101;-6.091;-0.0666954
6.46067;0.0724476;0.0339024
-2.5926;18.4007;-1.15908
5.19228;7.49185;0.393318
-1.27915;9.37143;0.189244
-4.37305;-6.26819;-0.0105271
-3.85329;-6.01059;-0.815166
2.03403;-6.88613;-0.475549
-4.80059;7.19025;0.766032
0.88075;-5.51386;0.434599
-1.48767;8.34107;-0.975984
-4.4144;5.44169;0.177705
-5.74164;4.4606;0.231047
-3.04004;-6.91524;-0.80335
7.95692;2.95839;-0.0968417
