x;y;z
0.0688488;0.066964;-0.019006
0.554612;0.327716;0.0158069
0.528968;0.454067;0.00806874
-0.373401;-0.524683;-0.0010509
-0.00271775;0.272943;-0.0381877
0.444436;0.102918;-0.00305465
0.0259174;-0.257164;-0.00579907
-0.690405;-0.17494;-0.0799168
0.060479;0.640194;0.175865
-0.273753;0.272372;0.00461538
-0.181286;-0.288435;-0.00549972
-0.26563;0.274584;-0.000668299
-0.474335;0.211925;-0.0277761
0.381384;0.0899519;-0.00101968
-0.545132;-0.128305;-0.0401834
-0.565977;-0.0782429;-0.0190171
0.404788;-0.0324734;0.0149145
0.377471;0.181566;0.00469817
-0.341407;0.00421545;-0.0394169
0.670009;0.278852;-0.0138206
0.157465;-0.615109;-0.00256265
-0.508584;0.139646;0.0407156
0.210357;-0.399166;0.0201434
0.838092;0.0827373;0.0338362
0.166198;-0.371408;0.0306103
0.623172;0.160603;-0.00587244
-0.185685;-0.313423;0.0270877
-0.254672;-0.370301;0.0118332
0.56144;-0.417033;-0.0373587
-0.284359;-0.685385;-0.0176585
-0.21483;0.377902;0.039528
-0.61555;0.147798;-0.0212296
-0.456706;0.0901472;-0.0165683
-0.216896;-0.533176;0.0190949
0.327111;0.280775;0.00899978
0.373603;0.402178;0.00034359
0.388474;0.305772;-0.0257679
0.237152;-0.374421;0.00135693
0.0964446;-0.435411;-0.00606788
-0.182177;-0.444883;0.00505858
0.290719;0.229019;0.0128084
0.329129;0.426176;0.0213126
-0.665937;0.053064;-0.0762138
-0.344366;-0.615526;0.000560298
0.627088;0.0926134;0.0167121
-0.432595;0.160414;-0.0352022
0.303684;0.514899;0.0339211
-0.612755;-0.202457;-0.0221799
-0.691036;0.0907353;-0.0363733
-0.450645;0.42145;-0.00132912
0.545447;-0.323169;0.0249411
0.275946;0.162591;-0.0188134
0.26934;1.01581;-0.0298878
0.725099;-0.54505;-0.0340684
0.182456;-1.56552;0.180552
-0.13344;-0.512478;0.040632
-0.338662;-0.58804;-0.00498294
-0.588744;-0.24904;-0.0123359
0.236139;-0.711558;-0.00433892
-0.48901;0.158284;-0.150482
0.564031;-0.29192;0.0255146
0.510784;0.341352;-0.0206139
-0.916958;-0.274215;0.0115398
-0.89384;-0.212684;-0.0176612
-0.718886;-0.443793;0.00682854
0.535625;0.619604;0.0142471
-0.369749;-0.791407;-0.00729457
0.703231;0.432411;0.0175642
0.206173;0.883936;0.0192807
0.351309;0.875735;-0.00496598
-0.992978;0.12681;0.0260186
0.615;-0.800941;-0.010764
