x;y;z
1.15729;3.95639;-0.394696
7.39147;8.13354;4.63019
6.89232;7.54625;0.25999
-4.17132;-7.74805;-0.893213
-3.27243;6.06753;-1.70054
6.42133;7.73689;0.260344
1.41515;-6.15298;0.00558986
-17.2493;-11.9056;1.01261
4.85666;13.1027;2.44548
-8.08131;0.490003;-0.598463
1.28364;-6.37508;0.4323
-12.4267;2.27436;1.2485
-7.91186;-6.07952;-0.662041
6.63971;7.86111;0.524062
-5.86498;-13.539;0.31799
-6.89351;-4.26501;-4.72351
6.69448;7.78038;0.411635
6.7245;7.48135;0.388408
-8.30885;-5.20909;1.92401
6.82538;7.45987;0.185547
9.51033;-12.3126;-0.069221
-10.701;-5.46679;-1.54964
1.1718;-6.41623;0.0896702
16.8246;2.61637;0.59494
-15.7457;33.7839;2.29559
6.73451;7.86568;0.394901
-2.18064;-8.13441;-0.717479
4.48141;-7.23144;-0.384087
18.5928;-2.31481;-0.805189
1.0708;-6.81517;0.372113
-11.1653;-3.61846;-0.821132
-31.6615;1.30765;-1.44184
-8.37558;-5.17518;2.02727
4.02771;-9.69855;-0.41696
6.56303;7.54755;0.211318
0.184307;9.48226;5.28165
-2.18923;13.8962;-0.436234
1.91366;-3.77409;-0.0103138
38.956;-35.2715;-1.91094
4.03555;-9.73256;-0.405605
-5.92817;0.0627833;-1.54354
1.27009;12.3106;-0.435804
-8.34209;-5.26814;1.92599
1.1046;-6.41914;0.287925
5.4109;9.65766;-0.0358977
-9.60139;-6.45289;-0.951455
-4.81396;13.3131;-6.11216
-2.45539;-7.65326;-0.347079
-9.24548;-5.34727;-0.299313
-7.94459;-6.85908;-0.816164
6.19542;7.73401;0.457806
-3.04671;4.1502;1.06361
-6.06898;20.5114;-0.16314
32.3557;1.10037;-2.0048
21.2007;-40.9899;6.90609
-15.7168;3.0057;-3.55269
4.10984;-8.12421;1.14228
-2.46921;-7.29489;-0.0342216
7.8783;0.304;0.0452788
-3.08973;22.7117;-1.36133
6.3881;9.12381;0.27837
-1.68318;11.4539;0.280535
-5.15273;-7.49101;-0.140691
-4.44174;-7.36515;-0.796524
2.73352;-8.2097;-0.483501
-6.02436;8.6769;0.91046
1.02226;-6.33274;0.0984648
-1.97311;10.2631;-1.16684
-5.4872;6.53172;0.23271
-7.04326;5.26014;0.278319
-3.43181;-8.22486;-0.928716
9.61575;3.90614;-0.106973
