x;y;z
0.165971;0.219362;-0.0306049
1.01859;0.816246;0.425151
0.885974;1.07158;-0.0413588
-0.800509;-1.02873;-0.0943642
-0.0721636;0.534629;-0.111055
0.814371;0.556518;0.0307726
0.161522;-0.585493;-0.000501445
-1.71013;-0.861328;-0.0391441
0.343474;1.43672;0.399726
-0.676131;0.360964;-0.0803704
-0.146647;-0.532537;-0.0610919
-1.03743;0.507143;0.135871
-1.19803;0.0625989;0.0237271
0.739053;0.60702;0.0880928
-1.11444;-0.398108;-0.0754483
-1.20299;-0.373358;-0.079836
0.921802;0.497531;0.00360962
0.777759;0.63794;-0.031025
-0.80289;-0.224214;-0.101533
1.06472;0.508123;0.0233263
0.727345;-1.34101;-0.00820391
-1.10335;-0.38653;-0.0166064
0.352434;-0.481513;0.0746082
1.79845;0.22242;0.0702603
-0.330537;0.851952;0.127878
1.08429;0.484437;0.0961625
-0.343059;-0.7078;0.0875885
0.032555;-1.123;0.0747353
1.61873;-0.551186;-0.0898123
-0.296865;-1.071;0.0153812
-0.870028;0.316677;0.0261789
-2.3662;0.229273;-0.101426
-0.849839;-0.0400029;-0.0576063
-0.0769148;-1.09288;0.0191047
0.650105;0.483886;-0.0302505
0.151848;1.14249;0.10111
0.454914;1.07876;0.00453728
0.475546;-0.542176;-0.00501524
1.77639;-1.77288;-0.0593078
-0.0797531;-1.11473;0.0474437
-0.0581659;0.210464;-0.121307
0.481324;1.24435;-0.0840289
-1.08448;-0.420387;-0.0740245
0.0546046;-1.08448;0.0400189
1.03804;0.848402;-0.0124945
-0.860111;-0.162325;-0.203742
0.0986079;1.27189;0.0743063
-0.640458;-0.706333;-0.0502921
-0.975285;-0.473115;-0.0819088
-1.06595;0.117324;-0.00211243
1.06939;0.00516183;-0.000578003
-0.0973311;0.513203;-0.0433967
-0.0899701;2.15889;-0.0246702
2.49529;-0.464539;-0.145528
1.33504;-3.73311;0.550472
-1.18011;-0.268059;-0.00264407
-0.0224725;-1.10747;-0.0588996
-0.665933;-0.670372;-0.058683
0.746046;-0.714505;-0.00499659
-0.66923;1.45972;-0.265418
0.872363;0.124631;0.0438779
0.378979;1.01407;-0.202762
-1.06871;-0.866372;-0.110064
-1.09371;-0.754321;0.0331499
-0.590814;-1.06222;-0.030973
0.146799;1.10246;0.0281947
0.0696063;-1.04557;0.0416663
0.433762;0.985925;-0.0183287
-0.188516;1.15039;0.00473985
-0.201317;1.28814;0.00601661
-1.30443;-0.568096;0.0346741
1.19372;-0.592563;-0.0209687
