x;y;z
0.169967;0.230114;-0.0319861
1.0415;0.841205;0.444071
0.9021;1.10086;-0.0427957
-0.821411;-1.05273;-0.0961346
-0.0826112;0.553697;-0.121678
0.830024;0.583609;0.0314194
0.168734;-0.603246;0.000109324
-1.76182;-0.897621;-0.0356819
0.358789;1.4775;0.409425
-0.699799;0.365036;-0.0828349
-0.145457;-0.547218;-0.0626818
-1.07646;0.516254;0.141207
-1.23252;0.0528428;0.0257616
0.760496;0.629005;0.0875825
-1.14703;-0.42247;-0.0619458
-1.22868;-0.388078;-0.0770398
0.947035;0.532001;0.00419278
0.799622;0.663039;-0.0290246
-0.831328;-0.235303;-0.10489
1.07989;0.518094;0.0299075
0.757532;-1.37792;-0.00846676
-1.13885;-0.421839;-0.0282048
0.355467;-0.491383;0.0773373
1.8483;0.230049;0.0720987
-0.380905;0.956418;0.135704
1.10304;0.505888;0.0967954
-0.351133;-0.729461;0.0887743
0.0505522;-1.1548;0.0675423
1.67412;-0.557759;-0.0923275
-0.292826;-1.08791;0.0175579
-0.905781;0.310706;0.0237368
-2.45911;0.232883;-0.105678
-0.871807;-0.0495888;-0.0621255
-0.0732694;-1.12924;0.0234131
0.67277;0.496266;-0.0304319
0.142388;1.18177;0.1013
0.447244;1.12578;0.00533434
0.487041;-0.549739;-0.00728452
1.89298;-1.87794;-0.0651249
-0.0663109;-1.15967;0.0375851
-0.076664;0.209981;-0.127665
0.488025;1.2856;-0.0878793
-1.10483;-0.44323;-0.0811741
0.0735304;-1.0926;0.0400522
1.05897;0.886444;-0.0136651
-0.883337;-0.181991;-0.20677
0.0900669;1.30775;0.0754806
-0.640318;-0.721675;-0.0487465
-0.987912;-0.491094;-0.0810738
-1.09754;0.0974667;-0.00202973
1.09473;0.0255989;-0.0015464
-0.108037;0.523843;-0.0354298
-0.109263;2.21899;-0.0242878
2.58978;-0.459802;-0.151444
1.39722;-3.84988;0.570402
-1.23272;-0.254887;-0.0154117
-0.00392396;-1.13285;-0.0500444
-0.672098;-0.701873;-0.0625012
0.771823;-0.713084;-0.00490203
-0.67786;1.52836;-0.270628
0.889014;0.14731;0.0441661
0.371446;1.04986;-0.206771
-1.07587;-0.897298;-0.114198
-1.10095;-0.778412;0.032047
-0.582834;-1.09295;-0.0357954
0.124419;1.12557;0.0322054
0.0795378;-1.06085;0.052244
0.427434;1.01027;-0.0227242
-0.206339;1.16529;0.00407305
-0.23075;1.30516;0.00730357
-1.31637;-0.60504;0.0337219
1.22366;-0.580143;-0.0215265
