x;y;z
0.995598;3.33035;-0.341499
6.3705;6.94283;4.00913
5.8094;6.63308;0.28828
-3.61118;-6.5795;-0.732544
-2.74776;5.16098;-1.48194
5.53356;6.86527;0.116814
1.37654;-5.21221;-0.0129857
-14.7079;-10.097;0.841465
4.1216;11.2282;2.13806
-6.88316;0.504528;-0.515212
0.85396;-5.55665;0.186244
-10.5817;2.00892;1.08148
-6.94393;-5.04048;-0.552757
5.95848;6.79781;0.228174
-5.13927;-11.4357;0.268002
-6.03694;-3.66199;-3.71599
5.94052;6.81472;0.248502
5.9384;6.12612;0.201622
-7.19255;-4.35185;1.54785
5.74024;6.12337;0.405907
8.09078;-10.5263;-0.0596161
-9.09228;-4.56661;-1.30879
0.992431;-5.09557;-0.0347407
14.3703;2.2227;0.510409
-13.205;28.35;1.93977
5.72886;6.11919;0.0996088
-1.9517;-6.83656;-0.517629
3.66799;-6.20871;-0.274977
15.8099;-2.03332;-0.689673
1.20855;-5.82367;0.364741
-9.53808;-2.89492;-0.687057
-26.83;1.13071;-1.22074
-7.1294;-4.46181;1.52807
3.40366;-8.41078;-0.380239
5.64273;6.16711;0.453654
0.143883;8.15496;4.42298
-1.76824;11.8515;-0.359928
1.74601;-3.1596;-0.0239842
32.8118;-29.7353;-1.60509
3.39081;-8.41109;-0.345436
-4.95207;0.101958;-1.33153
1.16274;10.534;-0.395918
-7.18008;-4.42018;1.54297
0.860527;-5.46168;0.198048
4.67652;8.38361;-0.0701539
-8.19884;-5.48333;-0.820069
-3.99889;11.3303;-5.06799
-2.08407;-6.52873;-0.314492
-7.72122;-4.4663;-0.248812
-6.93437;-5.70443;-0.67898
5.18168;6.52733;0.411857
-2.56426;3.54371;0.910303
-5.09694;17.5;-0.12675
27.4294;0.841179;-1.69831
17.9176;-34.8337;5.85607
-13.3567;2.48027;-2.98232
3.52898;-7.01978;1.04971
-2.07363;-6.31023;-0.0483384
6.73168;0.116293;0.0360552
-2.68741;19.2239;-1.19776
5.42023;7.81111;0.37242
-1.3565;9.76947;0.207261
-4.52483;-6.50242;-0.0327657
-3.97169;-6.26288;-0.814154
2.16789;-7.14034;-0.478256
-5.03477;7.47485;0.793947
0.89694;-5.67736;0.420859
-1.58063;8.70784;-1.01314
-4.61929;5.65007;0.188234
-5.99107;4.61309;0.240156
-3.11417;-7.17007;-0.829173
8.27447;3.13874;-0.0989084
