x;y;z
0.48272;1.35134;-0.160901
3.0779;3.13442;1.91713
2.62904;3.44092;-0.0383749
-2.04955;-2.80391;-0.348553
-1.07714;2.26679;-0.727583
3.14549;3.28063;-0.207131
0.76052;-2.32585;0.129312
-6.5925;-4.32361;0.293216
1.77199;5.18274;1.12023
-3.02137;0.505011;-0.251917
-0.0185585;-2.22688;-0.0756252
-4.6614;1.13623;0.529733
-3.73072;-1.57801;-0.128486
2.945;3.06382;-0.0546656
-2.80383;-4.65904;0.100097
-3.31603;-1.78327;-0.363222
2.58513;3.04186;-0.0350463
2.74128;2.04585;0.409376
-3.44166;-1.85848;-0.0531258
2.6786;2.33758;-0.00740014
3.53088;-4.80835;-0.0288484
-3.71812;-1.75164;-0.376445
0.593846;-1.82413;0.058458
6.52672;0.967937;0.238588
-5.12133;11.0626;0.807295
2.57651;2.19121;0.268008
-1.10546;-2.95861;-0.0730747
0.810548;-3.00358;0.0874461
6.93002;-1.12547;-0.318652
0.317659;-2.59066;0.10604
-4.23491;-0.685012;-0.250156
-11.4536;0.566863;-0.517134
-3.37281;-1.96061;0.00152588
1.29364;-4.10237;-0.19302
2.43484;2.47148;0.318726
0.0308066;3.90891;1.63012
-0.398321;5.25513;-0.111539
1.13113;-1.36356;-0.0576915
13.2733;-12.1308;-0.632304
1.27923;-4.10168;-0.154887
-1.86036;0.198463;-0.622455
0.806057;4.81688;-0.249221
-3.39565;-1.82793;-0.0334742
0.882978;-2.94557;0.133236
2.47257;4.03708;-0.0828723
-3.45164;-2.06242;-0.229092
-1.38551;4.99284;-1.70806
-1.06802;-2.83749;-0.0732685
-2.93615;-1.97063;-0.107901
-3.87897;-1.94033;-0.104195
3.00088;2.43506;0.0322434
-1.02843;1.62351;0.385212
-1.97922;7.90192;-0.020323
11.7532;0.0171036;-0.72272
7.47706;-15.2554;2.51653
-5.80773;0.792845;-1.15027
1.53871;-3.44589;0.597763
-1.00131;-2.94169;-0.122013
3.04386;-0.450933;0.00828703
-1.41676;8.0939;-0.666149
2.49176;3.12764;0.410751
-0.295898;4.35887;-0.0730251
-2.33539;-3.25587;0.114496
-2.05491;-2.98429;-0.502774
0.361424;-3.57124;-0.343135
-1.83559;3.57269;0.389283
0.870983;-2.98515;0.125054
-0.309187;3.76959;-0.46087
-1.84832;2.81861;0.04662
-2.5504;2.5602;0.110418
-2.12283;-3.42916;-0.385374
3.92788;0.739992;-0.0622259
