x;y;z
0.654625;2.01218;-0.224397
4.19384;4.41765;2.64728
3.75237;4.47076;0.0154881
-2.52476;-4.0407;-0.42235
-1.63819;3.23998;-0.996017
4.21133;4.6053;-0.0400205
0.942655;-3.41644;0.180525
-9.32312;-6.26568;0.47812
2.56332;7.23106;1.47208
-4.32862;0.517169;-0.340275
0.146479;-3.31497;-0.0200914
-6.66067;1.43678;0.72038
-4.92098;-2.938;-0.287916
3.88634;4.54171;-0.0700006
-3.5951;-6.9556;0.159
-4.22119;-2.39762;-1.53876
3.66556;4.31006;-0.040937
3.7109;3.19655;0.21862
-4.70946;-2.75998;0.653375
3.79885;3.60341;0.253308
5.07201;-6.73566;-0.0392691
-5.60317;-2.67386;-0.747896
0.718474;-2.79514;0.00412902
9.16748;1.3895;0.330537
-7.83362;16.8625;1.18737
3.73551;3.28051;0.426931
-1.21729;-4.27059;-0.0844341
1.86389;-4.0649;-0.0187941
9.91598;-1.4333;-0.444043
0.805445;-3.42055;0.106762
-6.04625;-1.40209;-0.399455
-16.6137;0.756288;-0.753237
-4.55752;-2.65276;0.470278
2.00863;-5.58161;-0.2275
3.40867;3.64877;0.274191
0.0648698;5.33965;2.583
-0.865689;7.49236;-0.195931
1.36083;-1.92841;-0.0495578
19.826;-18.0348;-0.958605
2.02606;-5.59151;-0.264931
-2.89428;0.173298;-0.86904
0.930311;6.75182;-0.303827
-4.74357;-2.74291;0.612496
0.841664;-3.96584;0.208643
3.1916;5.56246;-0.097814
-5.11774;-3.3417;-0.496443
-2.26785;7.12703;-2.84554
-1.42489;-4.08792;-0.189504
-4.45711;-2.73756;-0.168751
-4.85263;-3.03243;-0.325817
3.69267;3.89908;0.146978
-1.54427;2.26541;0.571162
-3.03246;11.1262;-0.0526518
17.0135;0.293411;-1.05016
10.9786;-21.8218;3.63666
-8.35132;1.36327;-1.76961
2.24428;-4.66182;0.78683
-1.4741;-4.07714;-0.183981
4.29154;-0.268166;0.0171986
-1.84001;11.8371;-0.848452
3.42263;4.791;0.487769
-0.657217;6.1876;0.0320275
-3.10942;-4.37525;0.111134
-2.78281;-4.0756;-0.719742
0.96363;-4.81575;-0.42144
-2.92138;4.90235;0.534458
0.854258;-3.96234;0.229657
-0.740686;5.42293;-0.662291
-2.7801;3.77472;0.0935806
-3.72963;3.24821;0.156222
-2.45507;-4.77347;-0.559451
5.40571;1.53476;-0.0772487
