x;y;z
0.404824;1.05479;-0.13039
2.5666;2.55075;1.57058
2.14638;2.89018;-0.056022
-1.83528;-2.31592;-0.355227
-0.823004;1.82617;-0.596258
2.57536;2.63048;-0.241878
0.634855;-1.86739;0.0934428
-5.35368;-3.44297;0.209078
1.41223;4.2457;0.954467
-2.42488;0.491016;-0.211506
-0.0642334;-1.75594;-0.0894341
-3.75005;0.994668;0.439685
-3.16735;-1.04642;-0.0525478
2.45999;2.40917;-0.0372689
-2.43965;-3.60466;0.0712681
-2.92518;-1.57522;-0.14298
2.15505;2.4893;0.000787651
2.23705;1.64855;0.451864
-2.75501;-1.49446;-0.117415
2.17614;1.79903;-0.0441452
2.82745;-3.93199;-0.0240206
-2.80073;-1.42277;-0.159278
0.535944;-1.42573;0.0832354
5.32769;0.777134;0.196555
-3.89583;8.44255;0.635458
2.10965;1.73598;0.157359
-0.923816;-2.34199;0.0222799
0.60027;-2.61125;-0.0295617
5.57681;-0.984186;-0.261411
0.135585;-2.2113;0.101136
-3.39682;-0.379661;-0.180837
-9.12178;0.481092;-0.410451
-2.74056;-1.36688;-0.294863
0.940328;-3.41948;-0.1156
2.07183;1.90641;0.296496
0.0177257;3.25833;1.18907
-0.182401;4.22776;-0.073496
1.00957;-1.12838;-0.058044
10.315;-9.46545;-0.484954
0.946213;-3.39477;-0.155015
-1.39521;0.205635;-0.505665
0.745743;3.93178;-0.220701
-2.86754;-1.6199;-0.143333
0.731394;-2.44063;0.154183
2.15199;3.30746;-0.0692482
-2.87412;-1.31004;-0.171291
-0.982753;4.02286;-1.18692
-0.880391;-2.28376;-0.0708578
-2.3415;-1.61408;-0.0737378
-3.2859;-1.42332;-0.0463373
2.59787;1.76023;-0.000595384
-0.794596;1.33498;0.294694
-1.49776;6.44242;-0.0104469
9.37645;-0.107551;-0.57472
5.89625;-12.2907;2.01075
-4.65093;0.532026;-0.867181
1.19466;-2.88467;0.490699
-0.961227;-2.42321;-0.142054
2.47331;-0.528933;0.00450997
-1.22842;6.39717;-0.578535
2.09541;2.34865;0.31587
-0.129193;3.52353;-0.125633
-1.96625;-2.72905;0.0832357
-1.72014;-2.44266;-0.327407
0.098456;-2.98076;-0.288853
-1.33813;2.95827;0.316644
0.721352;-2.43858;0.173326
-0.112389;3.02691;-0.359716
-1.42647;2.38391;0.0267408
-2.00019;2.24891;0.0881036
-1.96635;-2.76664;-0.291776
3.24883;0.386481;-0.0539025
