x;y;z
0.497954;1.40964;-0.16672
3.17747;3.24844;1.98358
2.72467;3.5435;-0.033989
-2.08966;-2.90792;-0.350221
-1.12687;2.35307;-0.752412
3.25123;3.40407;-0.196373
0.782752;-2.41776;0.135742
-6.83482;-4.49591;0.309653
1.84228;5.36537;1.1521
-3.13778;0.506977;-0.259779
-0.00772312;-2.32112;-0.0719409
-4.83929;1.16343;0.547019
-3.83429;-1.69278;-0.146386
3.03555;3.19335;-0.0581398
-2.87453;-4.86409;0.105526
-3.39349;-1.83505;-0.474372
2.67341;3.15034;-0.0395553
2.83588;2.13051;0.39435
-3.53531;-1.90841;0.0337504
2.77757;2.44447;0.00775444
3.6681;-4.97959;-0.0297822
-3.89318;-1.83074;-0.418794
0.605094;-1.90529;0.0534189
6.76117;1.0053;0.246781
-5.36149;11.5761;0.840959
2.67184;2.28647;0.289736
-1.13034;-3.08198;-0.0843925
0.920594;-3.07244;0.121629
7.19485;-1.15295;-0.329817
0.35555;-2.66451;0.106126
-4.39745;-0.746629;-0.263566
-11.9106;0.583654;-0.538041
-3.45084;-2.03911;0.0454398
1.34382;-4.2252;-0.167722
2.51141;2.5785;0.318759
0.0335713;4.03602;1.7156
-0.440217;5.45494;-0.119032
1.15329;-1.41132;-0.0572816
13.8532;-12.6533;-0.661188
1.36136;-4.24687;-0.194238
-1.95169;0.1967;-0.644867
0.817458;4.98935;-0.254452
-3.55724;-1.91931;0.0216591
0.871917;-3.0608;0.106491
2.53558;4.17634;-0.0850306
-3.60007;-2.18789;-0.259761
-1.46405;5.18239;-1.80952
-1.09361;-2.96103;-0.105302
-3.06118;-2.03908;-0.115715
-3.98287;-2.03772;-0.118361
3.07263;2.56835;0.0401412
-1.07417;1.68019;0.402359
-2.07305;8.18768;-0.0227927
12.219;0.0415516;-0.75172
7.78697;-15.8366;2.61568
-6.03373;0.843669;-1.20545
1.60387;-3.55477;0.616823
-1.03227;-3.0242;-0.0945799
3.15505;-0.435245;0.00904869
-1.45395;8.42595;-0.682732
2.57126;3.27827;0.424185
-0.32826;4.52174;-0.0631047
-2.40614;-3.3572;0.117415
-2.12253;-3.08398;-0.530803
0.413842;-3.68459;-0.352243
-1.9325;3.69186;0.402851
0.86712;-3.07984;0.125973
-0.347632;3.9156;-0.479792
-1.93093;2.9036;0.0506705
-2.65661;2.62113;0.114641
-2.1525;-3.55402;-0.402172
4.05997;0.809751;-0.0637266
