x;y;z
0.510136;1.45631;-0.171341
3.25698;3.33958;2.03644
2.80143;3.62418;-0.0302467
-2.12188;-2.99238;-0.352421
-1.16664;2.42206;-0.772094
3.33435;3.5019;-0.187003
0.799943;-2.49183;0.140709
-7.02856;-4.63367;0.322789
1.89847;5.51125;1.17747
-3.2308;0.508396;-0.266059
0.00143813;-2.39688;-0.0687872
-4.98144;1.18508;0.560776
-3.91584;-1.78695;-0.16118
3.1071;3.29723;-0.0608889
-2.93097;-5.02781;0.109829
-3.45634;-1.87722;-0.561417
2.74498;3.23737;-0.0426179
2.91029;2.20018;0.381044
-3.63803;-1.99618;0.105943
2.85701;2.53043;0.0214165
3.77773;-5.11647;-0.030527
-4.03176;-1.8944;-0.450384
0.614063;-1.9709;0.0493841
6.9486;1.03518;0.253326
-5.5536;11.9869;0.867885
2.74918;2.3634;0.306915
-1.14208;-3.171;-0.0953222
1.01057;-3.15211;0.108871
7.40661;-1.1749;-0.338737
0.386406;-2.72348;0.106032
-4.5271;-0.796253;-0.27426
-12.2761;0.597082;-0.554764
-3.51817;-2.09523;0.077976
1.40434;-4.35924;-0.168302
2.57394;2.66347;0.318051
0.0358242;4.13763;1.78378
-0.473644;5.61447;-0.125026
1.1707;-1.44988;-0.0568941
14.3172;-13.0714;-0.684294
1.40621;-4.32636;-0.204683
-2.02478;0.195215;-0.662697
0.826503;5.12712;-0.258568
-3.65501;-1.9516;0.0608858
0.880664;-3.11121;0.125337
2.58607;4.28702;-0.0866375
-3.71847;-2.28578;-0.282753
-1.5268;5.33391;-1.89054
-1.10748;-3.07391;-0.127548
-3.16304;-2.09359;-0.121943
-4.06349;-2.11446;-0.130234
3.12829;2.67493;0.0467448
-1.11075;1.72556;0.415959
-2.14801;8.41621;-0.0248513
12.5916;0.0611109;-0.774915
8.0349;-16.3016;2.695
-6.21437;0.884267;-1.24953
1.65554;-3.64165;0.631688
-1.07207;-3.08549;-0.0742784
3.24387;-0.422615;0.00966245
-1.48374;8.69146;-0.695905
2.63527;3.39831;0.433867
-0.354084;4.65185;-0.0552623
-2.46238;-3.43788;0.119174
-2.17638;-3.16288;-0.551681
0.455948;-3.77477;-0.359194
-2.00989;3.78693;0.413579
0.843353;-3.17175;0.126341
-0.378351;4.03248;-0.494746
-1.99699;2.97153;0.0539343
-2.74125;2.66987;0.11799
-2.17613;-3.65289;-0.415365
4.16542;0.865651;-0.0648996
