x;y;z
0.589244;1.76024;-0.200752
3.77128;3.9305;2.37425
3.30844;4.1156;-0.00174528
-2.33738;-3.55907;-0.382401
-1.42489;2.87007;-0.896634
3.84095;4.11847;-0.112732
0.896532;-2.98649;0.168436
-8.28574;-5.52777;0.407947
2.26286;6.45519;1.34007
-3.83314;0.514809;-0.306736
0.0723573;-2.89605;-0.0443845
-5.90237;1.32392;0.648882
-4.43588;-2.43811;-0.252889
3.55335;3.97752;-0.0753703
-3.29564;-6.08623;0.13711
-3.87295;-2.15922;-1.10499
3.23136;3.81202;-0.0512067
3.36372;2.70516;0.281689
-4.25148;-2.42206;0.435061
3.37817;3.1047;0.137494
4.48772;-6.00403;-0.0353305
-4.90545;-2.31666;-0.624141
0.67167;-2.41179;0.0236959
8.16452;1.22923;0.295692
-6.80185;14.656;1.04281
3.27747;2.86654;0.401003
-1.13324;-3.78549;-0.10011
1.49321;-3.65408;0.0362892
8.78123;-1.31679;-0.396503
0.600393;-3.10531;0.103611
-5.36279;-1.12467;-0.343145
-14.6509;0.684276;-0.663425
-4.04235;-2.40497;0.284101
1.74542;-5.01883;-0.235745
3.00885;3.20586;0.300862
0.0512518;4.79649;2.22334
-0.689236;6.64567;-0.163925
1.27801;-1.70746;-0.0533767
17.3327;-15.7883;-0.834458
1.74079;-5.0381;-0.204911
-2.50039;0.184104;-0.77674
0.884002;6.0187;-0.284056
-4.26864;-2.36698;0.382393
0.877549;-3.55041;0.171367
2.91603;4.99305;-0.0945371
-4.48765;-2.88627;-0.411621
-1.93323;6.31663;-2.41471
-1.34616;-3.63434;-0.147417
-3.85585;-2.44537;-0.154528
-4.54445;-2.58833;-0.216357
3.45395;3.35777;0.0958844
-1.34819;2.02082;0.502176
-2.63321;9.90034;-0.0394988
15.0125;0.188259;-0.925616
9.64627;-19.3234;3.21048
-7.38569;1.14707;-1.53486
1.98278;-4.20236;0.721026
-1.27317;-3.61432;-0.135966
3.81875;-0.338989;0.0137369
-1.67831;10.4147;-0.780073
3.06006;4.1685;0.475954
-0.520724;5.49434;-0.00622489
-2.82094;-3.95511;0.120456
-2.51663;-3.66535;-0.659171
0.732583;-4.35079;-0.397557
-2.51039;4.40021;0.48102
0.828422;-3.64974;0.189579
-0.577229;4.79313;-0.588489
-2.42594;3.41194;0.075496
-3.28559;2.98647;0.139221
-2.32893;-4.27695;-0.496814
4.84679;1.23079;-0.0719867
