x;y;z
1.01237;3.39527;-0.347069
6.47666;7.06648;4.07412
5.91792;6.70558;0.287623
-3.66826;-6.70253;-0.749587
-2.80221;5.25511;-1.50488
5.61471;6.96475;0.123661
1.39019;-5.30553;-0.0142996
-14.9718;-10.2848;0.859243
4.19793;11.4232;2.17013
-7.00775;0.503205;-0.523835
0.924653;-5.64704;0.213235
-10.7734;2.03658;1.09889
-7.04389;-5.14728;-0.564214
5.99568;6.92162;0.249007
-5.21468;-11.6543;0.273222
-6.12591;-3.7245;-3.82099
6.07022;6.93116;0.286348
6.04967;6.25306;0.203892
-7.34935;-4.45854;1.61454
5.86975;6.26419;0.406973
8.23829;-10.7118;-0.0606129
-9.2601;-4.65999;-1.33433
1.00993;-5.22466;-0.0312346
14.6252;2.26356;0.519194
-13.4687;28.9139;1.9767
5.82218;6.3017;0.105397
-1.97352;-6.97458;-0.540593
3.75328;-6.31459;-0.286587
16.0988;-2.06258;-0.701676
1.19968;-5.93786;0.368907
-9.70752;-2.96961;-0.701013
-27.3315;1.14908;-1.24368
-7.27464;-4.51259;1.55645
3.45369;-8.53739;-0.350889
5.71347;6.30023;0.436861
0.148009;8.29281;4.51236
-1.81206;12.0641;-0.367879
1.76372;-3.22261;-0.0225993
33.4494;-30.3099;-1.63683
3.47331;-8.55675;-0.385152
-5.05331;0.0980119;-1.35369
1.17393;10.7187;-0.400136
-7.24426;-4.51341;1.58043
0.850496;-5.55532;0.194321
4.75177;8.51732;-0.0670966
-8.34531;-5.58477;-0.834086
-4.08356;11.5362;-5.17651
-2.12321;-6.64623;-0.319317
-7.88001;-4.55702;-0.253923
-7.03907;-5.82612;-0.693731
5.27532;6.65296;0.42073
-2.61432;3.60661;0.92637
-5.19792;17.8126;-0.130504
27.9407;0.868077;-1.73012
18.2583;-35.4726;5.96504
-13.6018;2.53487;-3.04159
3.58985;-7.13462;1.06007
-2.1145;-6.40864;-0.0426784
6.85085;0.135641;0.0370054
-2.72914;19.586;-1.21477
5.52062;7.95035;0.362974
-1.3905;9.94451;0.215093
-4.59116;-6.60532;-0.0429626
-4.02281;-6.37476;-0.813181
2.22674;-7.25192;-0.479247
-5.1377;7.59992;0.806171
0.905491;-5.74605;0.408914
-1.62148;8.86923;-1.02937
-4.70941;5.7417;0.192862
-6.10065;4.68021;0.244149
-3.14688;-7.28139;-0.840234
8.41403;3.21818;-0.0997962
