x;y;z
1.01389;3.40117;-0.347575
6.48631;7.07772;4.08002
5.92785;6.71231;0.287511
-3.67346;-6.7137;-0.751136
-2.80716;5.26367;-1.50696
5.6222;6.9737;0.124357
1.39134;-5.31405;-0.014393
-14.9958;-10.3019;0.860859
4.20487;11.4409;2.17305
-7.01907;0.503082;-0.524619
0.930826;-5.6547;0.215766
-10.7909;2.03909;1.10048
-7.05298;-5.157;-0.565254
6.00016;6.93336;0.252354
-5.22154;-11.6742;0.273697
-6.134;-3.73018;-3.83053
6.08064;6.94091;0.288359
6.05952;6.26471;0.204164
-7.36263;-4.46916;1.62017
5.88123;6.27719;0.406976
8.25169;-10.7287;-0.0607035
-9.27535;-4.66848;-1.33664
1.01156;-5.23649;-0.0308597
14.6483;2.26728;0.519993
-13.4927;28.9652;1.98005
5.83078;6.31835;0.106159
-1.97553;-6.98707;-0.542646
3.76103;-6.32422;-0.287639
16.1251;-2.06524;-0.702767
1.19877;-5.94814;0.369255
-9.72291;-2.9764;-0.702282
-27.377;1.15074;-1.24577
-7.2868;-4.51522;1.56273
3.45993;-8.55283;-0.349021
5.72031;6.31231;0.43512
0.148385;8.30534;4.52048
-1.81604;12.0834;-0.368602
1.76532;-3.22835;-0.022473
33.5074;-30.3621;-1.63972
3.47911;-8.56604;-0.387958
-5.06251;0.0976517;-1.3557
1.17495;10.7354;-0.400518
-7.25211;-4.52297;1.58055
0.849952;-5.56448;0.194079
4.75862;8.52945;-0.0668123
-8.35861;-5.59398;-0.835355
-4.09126;11.5549;-5.18638
-2.12675;-6.65691;-0.319734
-7.89444;-4.56527;-0.254389
-7.04859;-5.83716;-0.695065
5.28395;6.66437;0.421504
-2.61887;3.61233;0.927828
-5.2071;17.841;-0.130845
27.9872;0.870522;-1.73301
18.2893;-35.5307;5.97495
-13.6241;2.53983;-3.04698
3.59538;-7.14506;1.06101
-2.11822;-6.41764;-0.0422263
6.86168;0.137402;0.0370919
-2.73293;19.6189;-1.21631
5.52975;7.96297;0.362109
-1.39358;9.96042;0.215802
-4.59718;-6.61467;-0.0439018
-4.02742;-6.38496;-0.813079
2.23208;-7.26205;-0.479332
-5.14706;7.61129;0.807281
0.906322;-5.75218;0.407594
-1.62519;8.8839;-1.03084
-4.7176;5.75003;0.193283
-6.11061;4.68631;0.244511
-3.14986;-7.29148;-0.841231
8.42671;3.2254;-0.0998763
