x;y;z
0.386416;0.985241;-0.122971
2.44525;2.41275;1.48683
2.03414;2.75459;-0.059096
-1.77704;-2.21426;-0.35565
-0.763041;1.72233;-0.563969
2.43374;2.4723;-0.244001
0.602337;-1.7616;0.084486
-5.06129;-3.23518;0.189189
1.32719;4.02359;0.914496
-2.28379;0.486541;-0.201886
-0.0729748;-1.64784;-0.0913441
-3.53439;0.960475;0.417925
-3.02694;-0.932613;-0.0376087
2.33887;2.25682;-0.0332347
-2.35273;-3.35386;0.0641008
-2.81298;-1.50954;-0.119597
2.05893;2.35754;0.0122908
2.11406;1.56272;0.452239
-2.63474;-1.35242;-0.141109
2.05723;1.67351;-0.0393317
2.66088;-3.72489;-0.0228629
-2.62071;-1.37727;-0.123711
0.522211;-1.33606;0.0885517
5.04457;0.732165;0.186592
-3.60725;7.82569;0.594975
2.00437;1.6401;0.131553
-0.885392;-2.2296;0.0156653
0.558435;-2.50688;-0.0448999
5.25764;-0.950613;-0.247854
0.0953737;-2.12132;0.0986834
-3.19711;-0.310539;-0.164251
-8.57269;0.460868;-0.385332
-2.5599;-1.2208;-0.304741
0.859752;-3.22575;-0.136001
1.99298;1.76694;0.283164
0.014936;3.10456;1.08373
-0.130953;3.9835;-0.0646537
0.97838;-1.07528;-0.0575469
9.61879;-8.83821;-0.450272
0.8621;-3.25465;-0.114761
-1.28593;0.206828;-0.477465
0.730827;3.72188;-0.213428
-2.74075;-1.55954;-0.169669
0.685289;-2.29988;0.176029
2.07636;3.12975;-0.0654122
-2.71661;-1.1861;-0.156479
-0.887284;3.79361;-1.06317
-0.833777;-2.14247;-0.0667619
-2.21152;-1.52801;-0.067837
-3.13057;-1.29867;-0.0362522
2.49414;1.60393;-0.00618529
-0.739392;1.26724;0.272479
-1.38367;6.09822;-0.00911333
8.81683;-0.136869;-0.539865
5.52424;-11.593;1.89172
-4.37744;0.470154;-0.800051
1.11029;-2.75075;0.462606
-0.951459;-2.27714;-0.122218
2.33803;-0.546711;0.00365039
-1.18444;5.99711;-0.556822
2.0046;2.16248;0.286223
-0.0894823;3.32553;-0.138446
-1.87738;-2.60193;0.07042
-1.6501;-2.3043;-0.28238
0.0378385;-2.83839;-0.274018
-1.22022;2.81172;0.29848
0.682026;-2.33878;0.154243
-0.0659457;2.85291;-0.334579
-1.32704;2.28134;0.0223561
-1.86812;2.17544;0.0826158
-1.92698;-2.60371;-0.266688
3.08752;0.303938;-0.0517611
