x;y;z
1.00627;3.37166;-0.345045
6.43806;7.02152;4.0505
5.87827;6.67887;0.288002
-3.64747;-6.65783;-0.74339
-2.78241;5.22088;-1.49654
5.58495;6.92879;0.121001
1.38546;-5.27153;-0.0138819
-14.8758;-10.2165;0.852779
4.17018;11.3523;2.15847
-6.96245;0.503691;-0.520699
0.899434;-5.61569;0.203204
-10.7037;2.02652;1.09256
-7.00753;-5.10841;-0.560053
5.97948;6.87467;0.236759
-5.18726;-11.5748;0.271325
-6.09356;-3.70176;-3.78282
6.02643;6.89157;0.277184
6.00984;6.20665;0.202921
-7.29468;-4.41717;1.59119
5.82341;6.21249;0.406752
8.18465;-10.6444;-0.0602504
-9.1991;-4.62604;-1.32506
1.0035;-5.17749;-0.0326372
14.5325;2.2487;0.516
-13.3728;28.7089;1.96327
5.78797;6.23516;0.102741
-1.96553;-6.92451;-0.532325
3.72229;-6.27608;-0.282374
15.9938;-2.05194;-0.697312
1.20315;-5.89657;0.367463
-9.64592;-2.94244;-0.69594
-27.1491;1.1424;-1.23534
-7.22099;-4.50014;1.53855
3.43218;-8.48015;-0.363325
5.68672;6.25192;0.443515
0.146507;8.24269;4.47987
-1.79613;11.9868;-0.364989
1.75729;-3.19967;-0.0231039
33.2175;-30.1009;-1.62529
3.44665;-8.51502;-0.368956
-5.01649;0.0994505;-1.34563
1.16987;10.6515;-0.398604
-7.21943;-4.47606;1.57355
0.853378;-5.51954;0.195507
4.72438;8.46874;-0.0682232
-8.29208;-5.5479;-0.829
-4.05277;11.4613;-5.13706
-2.109;-6.60351;-0.317614
-7.82229;-4.52401;-0.252061
-7.00099;-5.78192;-0.688382
5.24101;6.60729;0.417576
-2.59612;3.58374;0.920532
-5.1612;17.6989;-0.129138
27.7548;0.858296;-1.71855
18.1344;-35.2403;5.92542
-13.5127;2.51502;-3.02004
3.56774;-7.09287;1.05633
-2.09963;-6.37273;-0.0445883
6.80752;0.128602;0.0366597
-2.71396;19.4543;-1.20858
5.48411;7.8998;0.366424
-1.37814;9.88087;0.212252
-4.56707;-6.56791;-0.0392261
-4.00429;-6.33401;-0.813569
2.20534;-7.21136;-0.4789
-5.10028;7.55445;0.80173
0.902266;-5.72133;0.41378
-1.60663;8.81054;-1.02347
-4.67664;5.70838;0.19118
-6.06082;4.6558;0.242698
-3.13498;-7.24096;-0.836233
8.36329;3.18928;-0.0994748
