x;y;z
0.76565;2.44085;-0.263494
4.90699;5.24245;3.10063
4.44862;5.22831;0.00750807
-2.86039;-4.86887;-0.510007
-2;3.86699;-1.15923
4.7295;5.38612;0.0881543
1.03612;-3.99182;0.0635627
-11.0809;-7.5162;0.596869
3.07218;8.54072;1.69243
-5.1654;0.516788;-0.397185
0.305033;-4.03395;0.0277721
-7.943;1.62558;0.839756
-5.59108;-3.59927;-0.383804
4.3728;5.33917;0.0232903
-4.10061;-8.42291;0.195247
-4.81358;-2.80705;-2.25917
4.58326;5.09965;0.0002616
4.31513;4.138;0.215133
-5.46919;-3.34877;0.940933
4.44334;4.45622;0.434292
6.05963;-7.97417;-0.0459188
-6.7598;-3.28745;-0.941617
0.798347;-3.48599;-0.0226949
10.8664;1.66129;0.389408
-9.58463;20.6071;1.43267
4.47898;4.03158;0.340328
-1.45048;-5.01819;-0.102031
2.46951;-4.76143;-0.107136
11.8394;-1.6299;-0.5244
1.10313;-4.16484;0.245765
-7.19477;-1.88141;-0.494064
-19.9445;0.878414;-0.905646
-5.5338;-3.19284;0.887893
2.47173;-6.53342;-0.266299
4.1815;4.41703;0.218752
0.0893582;6.25928;3.18777
-1.1624;8.92077;-0.249861
1.49302;-2.31683;-0.0419722
24.0583;-21.8482;-1.16932
2.47763;-6.5066;-0.307734
-3.56396;0.152368;-1.0226
1.00729;7.99004;-0.335466
-5.45756;-3.2608;0.900496
0.858956;-4.50908;0.273178
3.66591;6.50555;-0.0968102
-6.15172;-4.06328;-0.614225
-2.83378;8.49959;-3.57311
-1.64535;-4.87631;-0.233651
-5.51732;-3.26027;-0.186035
-5.51001;-3.96602;-0.45825
4.10151;4.78385;0.245805
-1.87684;2.68135;0.684765
-3.70748;13.2053;-0.0761024
20.4091;0.471928;-1.26148
13.2402;-26.0628;4.36005
-9.98627;1.72868;-2.16635
2.67461;-5.43552;0.885277
-1.65249;-4.90947;-0.25385
5.09023;-0.145289;0.0232183
-2.1155;14.2478;-0.963172
4.05767;5.81604;0.474909
-0.886914;7.3594;0.0930103
-3.58536;-5.07734;0.0794596
-3.2043;-4.77411;-0.782655
1.35697;-5.58757;-0.449802
-3.61446;5.74728;0.621816
0.823305;-4.57106;0.27036
-1.01634;6.49299;-0.781813
-3.38042;4.38822;0.124456
-4.4744;3.69268;0.184265
-2.66921;-5.58555;-0.65731
6.34733;2.05416;-0.0852086
