x;y;z
0.939212;3.11211;-0.322665
6.01304;6.52671;3.78946
5.46918;6.40959;0.270696
-3.42128;-6.16345;-0.675425
-2.56458;4.84422;-1.4043
5.27857;6.51591;0.105197
1.3171;-4.90198;-0.00487971
-13.82;-9.46519;0.781631
3.86476;10.5719;2.02984
-6.4636;0.508612;-0.486235
0.660613;-5.18224;0.126051
-9.9365;1.91566;1.02274
-6.60887;-4.68313;-0.513838
5.59981;6.42318;0.201554
-4.8854;-10.6995;0.250375
-5.73754;-3.45192;-3.36186
5.67979;6.33813;0.0938151
5.52428;5.70502;0.20117
-6.70299;-4.18256;1.35937
5.3279;5.72526;0.473391
7.59421;-9.90188;-0.0562628
-8.52602;-4.25262;-1.22186
0.937855;-4.67499;-0.0400336
13.5127;2.08521;0.480834
-12.3181;26.453;1.81554
5.43219;5.52511;0.114289
-1.88278;-6.36226;-0.433767
3.37935;-5.85302;-0.235378
14.8378;-1.93477;-0.649266
1.22223;-5.42769;0.346966
-8.96706;-2.64443;-0.640025
-25.1432;1.06892;-1.14355
-6.76861;-4.1095;1.43788
3.18313;-7.96474;-0.3584
5.39878;5.66299;0.395207
0.130139;7.69108;4.12183
-1.62056;11.1356;-0.333123
1.68586;-2.94909;-0.0285799
30.667;-27.8028;-1.49832
3.16391;-7.93848;-0.331806
-4.61165;0.114997;-1.25669
1.12498;9.91232;-0.381573
-6.79767;-4.09905;1.37178
0.868149;-5.22712;0.197215
4.42503;7.93108;-0.0794461
-7.70413;-5.14048;-0.772149
-3.71392;10.6375;-4.70265
-1.94998;-6.13359;-0.294196
-7.18566;-4.16285;-0.231858
-6.58268;-5.29126;-0.628311
4.88243;6.10392;0.377972
-2.39584;3.3322;0.855946
-4.7571;16.4482;-0.114175
25.7096;0.750703;-1.5913
16.7715;-32.6847;5.48953
-12.5319;2.29651;-2.78283
3.32304;-6.63305;1.01342
-1.93674;-5.9884;-0.0789692
6.33049;0.051468;0.0328724
-2.54711;18.0055;-1.14049
5.08301;7.33717;0.403004
-1.24197;9.18025;0.180482
-4.29968;-6.15557;-0.000328194
-3.79533;-5.89042;-0.814979
1.96971;-6.76377;-0.474011
-4.68807;7.05347;0.752563
0.874677;-5.432;0.436054
-1.44299;8.16503;-0.958009
-4.31603;5.34161;0.172646
-5.6217;4.38742;0.226657
-3.00454;-6.79197;-0.790607
7.8043;2.87193;-0.0958246
