x;y;z
1.1924;4.09237;-0.406112
7.61248;8.39168;4.76355
7.07856;7.90173;0.212266
-4.29545;-7.99561;-0.925809
-3.38626;6.26407;-1.74733
6.66394;7.90001;0.322626
1.39484;-6.37744;0.0240995
-17.8004;-12.2977;1.04971
5.01603;13.5085;2.51176
-8.34063;0.486389;-0.616574
1.32223;-6.55978;0.446353
-12.8264;2.33167;1.28453
-8.12296;-6.30769;-0.685571
6.84222;8.02567;0.504283
-6.02219;-13.9944;0.328755
-7.07917;-4.39603;-4.941
6.78614;8.01046;0.408215
6.84698;7.79225;0.436889
-8.64599;-5.3593;2.02196
7.02671;7.69807;0.168525
9.81784;-12.6998;-0.0713053
-11.0478;-5.66214;-1.60051
1.18676;-6.70119;0.167385
17.3567;2.70176;0.613249
-16.297;34.9629;2.37279
6.93901;8.16319;0.552998
-2.23482;-8.40919;-0.756289
4.65565;-7.45403;-0.407019
19.1963;-2.37575;-0.830214
1.03874;-6.99606;0.363048
-11.5169;-3.77647;-0.850117
-32.7097;1.34604;-1.48981
-8.59391;-5.4068;2.11168
4.17683;-10.0162;-0.426036
6.82238;7.8887;0.177322
0.193253;9.76998;5.46729
-2.28023;14.3388;-0.452706
1.94928;-3.90939;-0.00725697
40.2891;-36.4728;-1.9773
4.15953;-9.9772;-0.416748
-6.14011;0.0539839;-1.58914
1.29325;12.6953;-0.444261
-8.55015;-5.41175;2.01195
1.23569;-6.58387;0.28923
5.57293;9.93022;-0.0272318
-9.90354;-6.66116;-0.97899
-4.99059;13.743;-6.33831
-2.53534;-7.89414;-0.350993
-9.57482;-5.54005;-0.310666
-8.16395;-7.10496;-0.84464
6.4617;7.99449;0.449879
-3.15139;4.28189;1.09647
-6.27963;21.1646;-0.17109
33.4244;1.15661;-2.07129
21.9131;-42.3257;7.13391
-16.2284;3.11954;-3.67626
4.23435;-8.3633;1.16041
-2.55537;-7.51758;-0.0403576
8.12664;0.345062;0.0472983
-3.17708;23.4681;-1.39675
6.59794;9.40053;0.257761
-1.75382;11.8188;0.295847
-5.28564;-7.70487;-0.166739
-4.53778;-7.6119;-0.791689
2.85584;-8.44028;-0.483534
-6.23848;8.93687;0.935409
1.08014;-6.52767;0.0298357
-2.05796;10.6006;-1.19949
-5.67537;6.72268;0.242325
-7.27058;5.40063;0.286518
-3.50141;-8.44917;-0.948373
9.90583;4.07317;-0.108592
