x;y;z
0.720015;2.26455;-0.247565
4.61447;4.90378;2.91569
4.15568;4.82182;-0.0129475
-2.71997;-4.52766;-0.47157
-1.85134;3.60945;-1.09288
4.53406;5.07361;0.0360959
0.95226;-3.77857;0.106574
-10.359;-7.00258;0.548118
2.86322;8.00352;1.60237
-4.82212;0.517514;-0.373794
0.234718;-3.73742;0.00712799
-7.41668;1.54836;0.790957
-5.32257;-3.3185;-0.344021
4.17032;5.04948;-0.0230839
-3.89323;-7.82102;0.180465
-4.57012;-2.6383;-1.96494
4.20971;4.83978;0.00355635
4.06;3.73933;0.200474
-5.16731;-3.08582;0.811394
4.18953;4.10787;0.366603
5.65433;-7.46566;-0.04319
-6.2877;-3.03459;-0.8638
0.765226;-3.19591;-0.0128504
10.1687;1.54963;0.365252
-8.86511;19.0683;1.33188
4.18428;3.71019;0.392689
-1.34136;-4.7212;-0.0868704
2.22341;-4.47509;-0.0715126
11.0494;-1.54927;-0.491422
1.03391;-3.82696;0.193802
-6.72433;-1.68335;-0.455315
-18.5759;0.828241;-0.84302
-5.12606;-2.93613;0.693936
2.29076;-6.16006;-0.257729
3.84985;4.0971;0.240834
0.0791111;5.88168;2.94
-1.04084;8.33492;-0.22776
1.43975;-2.15539;-0.0452194
22.3191;-20.2811;-1.08273
2.28492;-6.11648;-0.283594
-3.28862;0.161313;-0.959912
0.975857;7.48202;-0.322712
-5.16161;-3.10216;0.825316
0.860881;-4.24993;0.217654
3.46994;6.12123;-0.0982148
-5.7321;-3.77166;-0.568426
-2.60148;7.93594;-3.27461
-1.58962;-4.59365;-0.246865
-5.0773;-3.03957;-0.17828
-5.23417;-3.59604;-0.407876
3.92856;4.42546;0.205139
-1.7402;2.51032;0.63854
-3.43042;12.3512;-0.0663397
19.0138;0.398564;-1.17465
12.3108;-24.32;4.06278
-9.31494;1.57872;-2.00354
2.49953;-5.11838;0.846628
-1.55544;-4.51725;-0.20096
4.76252;-0.19614;0.0207256
-2.00217;13.2576;-0.916182
3.79408;5.39958;0.484356
-0.792786;6.87851;0.0684946
-3.39171;-4.79023;0.0946013
-3.03549;-4.48614;-0.76188
1.19532;-5.27263;-0.439705
-3.33026;5.40103;0.586346
0.824991;-4.37061;0.286831
-0.90332;6.05315;-0.733458
-3.13385;4.13643;0.111757
-4.16951;3.50999;0.172846
-2.5812;-5.25604;-0.618331
5.96133;1.84024;-0.0820689
