x;y;z
0.392557;1.00841;-0.125455
2.48575;2.45878;1.51485
2.07149;2.80001;-0.058117
-1.79697;-2.24764;-0.355866
-0.783038;1.75695;-0.574802
2.48127;2.52526;-0.2436
0.613302;-1.79679;0.0874845
-5.1588;-3.30447;0.195823
1.35556;4.09771;0.927869
-2.33085;0.488092;-0.205099
-0.0701337;-1.68374;-0.0907685
-3.60634;0.971918;0.425207
-3.07404;-0.970138;-0.0424765
2.3796;2.30752;-0.0345868
-2.38178;-3.4376;0.0665113
-2.85332;-1.53095;-0.126513
2.09074;2.40163;0.00835477
2.15523;1.59099;0.452592
-2.68106;-1.40201;-0.12045
2.09696;1.7153;-0.0417433
2.71645;-3.79397;-0.0232499
-2.67301;-1.39039;-0.147353
0.526793;-1.36576;0.0868141
5.139;0.747158;0.189917
-3.70345;8.03133;0.608472
2.03921;1.67146;0.140173
-0.898479;-2.26765;0.0195196
0.572266;-2.54202;-0.040137
5.36407;-0.961821;-0.252377
0.108669;-2.15134;0.0995628
-3.2638;-0.333441;-0.169793
-8.75574;0.467612;-0.393706
-2.61935;-1.26879;-0.302809
0.880683;-3.28123;-0.12192
2.01901;1.81378;0.288101
0.0158521;3.15586;1.11892
-0.148133;4.06505;-0.0675931
0.988907;-1.09288;-0.0577441
9.85086;-9.0473;-0.461834
0.896216;-3.31079;-0.135543
-1.32235;0.206454;-0.4869
0.735839;3.79193;-0.215881
-2.78159;-1.58241;-0.161803
0.693389;-2.34802;0.1812
2.1016;3.1893;-0.0667165
-2.76992;-1.22587;-0.161336
-0.919144;3.87008;-1.10448
-0.848416;-2.18828;-0.0688582
-2.25446;-1.55681;-0.0696971
-3.18299;-1.34028;-0.0394646
2.5291;1.65588;-0.00442195
-0.757804;1.28981;0.27993
-1.42174;6.213;-0.00950262
9.00339;-0.127097;-0.551485
5.64825;-11.8255;1.9314
-4.46867;0.490804;-0.822454
1.13858;-2.79549;0.472115
-0.955267;-2.32664;-0.129702
2.38317;-0.540813;0.00393558
-1.19909;6.1305;-0.564121
2.03476;2.22468;0.296437
-0.102743;3.3916;-0.134161
-1.90707;-2.64448;0.0749886
-1.67287;-2.35084;-0.297271
0.0579843;-2.88601;-0.279056
-1.25956;2.86067;0.30459
0.702828;-2.37068;0.14856
-0.0814303;2.91086;-0.343023
-1.36019;2.31554;0.0238004
-1.91228;2.19994;0.0844572
-1.94027;-2.65833;-0.27523
3.14136;0.331422;-0.0524834
