x;y;z
0.619654;1.87736;-0.211816
3.96809;4.15723;2.50187
3.51027;4.28705;0.00899692
-2.42351;-3.78215;-0.399618
-1.52412;3.04218;-0.94321
4.01902;4.34727;-0.079697
0.923898;-3.18378;0.176173
-8.76846;-5.87112;0.44061
2.40269;6.81652;1.40171
-4.06386;0.51619;-0.322341
0.105078;-3.09038;-0.0334807
-6.25538;1.3766;0.682267
-4.64475;-2.71172;-0.280795
3.71436;4.24103;-0.0766346
-3.43512;-6.49115;0.147353
-4.03475;-2.26973;-1.30793
3.4291;4.03965;-0.048901
3.52661;2.92595;0.247689
-4.49626;-2.59813;0.526888
3.57681;3.33463;0.190516
4.75975;-6.34455;-0.0371652
-5.23201;-2.48219;-0.682997
0.693509;-2.58796;0.0143362
8.63126;1.30379;0.311917
-7.28178;15.6824;1.11006
3.48986;3.05865;0.420611
-1.16665;-4.01622;-0.0907488
1.66735;-3.84535;0.0103286
9.30921;-1.37106;-0.418637
0.690899;-3.25195;0.103369
-5.68142;-1.25315;-0.369399
-15.564;0.717778;-0.705202
-4.27434;-2.51828;0.367537
1.87659;-5.31253;-0.224631
3.18996;3.41189;0.289612
0.0575001;5.04928;2.39099
-0.771487;7.04006;-0.178832
1.31709;-1.80942;-0.0516791
18.4924;-16.8332;-0.892203
1.86575;-5.26531;-0.24051
-2.68354;0.17924;-0.819868
0.905653;6.36009;-0.293377
-4.4658;-2.52382;0.50854
0.882117;-3.72577;0.207563
3.04388;5.25933;-0.0964225
-4.7823;-3.10221;-0.45312
-2.08901;6.69377;-2.61535
-1.39132;-3.87478;-0.186034
-4.13284;-2.58065;-0.162247
-4.70657;-2.75267;-0.256156
3.56661;3.61205;0.118384
-1.43941;2.13454;0.534487
-2.81909;10.4707;-0.0455327
15.9433;0.237166;-0.98355
10.266;-20.4855;3.40871
-7.8351;1.24773;-1.64416
2.10528;-4.41647;0.752446
-1.36295;-3.79572;-0.141016
4.03891;-0.306214;0.0153379
-1.75345;11.0766;-0.811978
3.22749;4.45976;0.483664
-0.584338;5.81712;0.011806
-2.95594;-4.15126;0.117119
-2.64216;-3.85634;-0.68998
0.839901;-4.56818;-0.409454
-2.70183;4.63424;0.506095
0.819495;-3.81705;0.190728
-0.653363;5.086;-0.623181
-2.59072;3.58082;0.08389
-3.49271;3.10821;0.147182
-2.3876;-4.5098;-0.526435
5.1072;1.37197;-0.0744944
