x;y;z
0.42931;1.14766;-0.140129
2.72772;2.73431;1.68082
2.29689;3.06763;-0.0512938
-1.90653;-2.45953;-0.351789
-0.902839;1.96452;-0.638407
2.75973;2.83824;-0.235078
0.676459;-2.00956;0.105149
-5.74294;-3.71964;0.235537
1.52536;4.54079;1.00713
-2.61254;0.496212;-0.224254
-0.0514881;-1.90178;-0.086058
-4.0368;1.03967;0.468323
-3.35029;-1.20422;-0.0740388
2.61687;2.61337;-0.0426308
-2.55469;-3.93725;0.0805598
-3.03034;-1.67102;-0.125802
2.2863;2.66326;-0.0128497
2.39862;1.76754;0.445222
-2.93365;-1.65898;-0.135491
2.33385;1.96706;-0.0411156
3.04887;-4.20753;-0.0255493
-3.07304;-1.49495;-0.192407
0.554194;-1.54781;0.075746
5.70454;0.837044;0.209792
-4.28044;9.26477;0.6894
2.25294;1.87156;0.191821
-0.968032;-2.48469;0.00140288
0.658193;-2.745;-0.0037606
6.00187;-1.02873;-0.27943
0.19074;-2.33083;0.103579
-3.66153;-0.473621;-0.202775
-9.85362;0.508029;-0.443932
-2.99703;-1.57036;-0.25297
1.06097;-3.63278;-0.166903
2.18078;2.0879;0.308437
0.0216288;3.4629;1.32849
-0.250588;4.55179;-0.0853753
1.04946;-1.20056;-0.0583104
11.2432;-10.3017;-0.531189
1.04314;-3.62213;-0.129097
-1.54102;0.203736;-0.542801
0.765134;4.21057;-0.230027
-3.0521;-1.65058;-0.15923
0.773582;-2.60143;0.170318
2.25256;3.54038;-0.0739945
-3.04649;-1.51826;-0.177036
-1.10957;4.32785;-1.35118
-0.95597;-2.49059;-0.0594507
-2.52041;-1.72744;-0.083011
-3.48379;-1.58834;-0.0618606
2.73091;1.97044;0.00820938
-0.868075;1.4254;0.323714
-1.64939;6.90079;-0.0129189
10.1224;-0.0684507;-0.621172
6.39224;-13.2209;2.16945
-5.01472;0.614188;-0.956343
1.30494;-3.06198;0.526272
-0.968765;-2.6052;-0.156288
2.65301;-0.50486;0.0056742
-1.28726;6.9301;-0.606717
2.21803;2.59507;0.350826
-0.181826;3.78657;-0.10878
-2.0836;-2.89639;0.096583
-1.82071;-2.62038;-0.387175
0.180082;-3.16842;-0.307363
-1.49482;3.15238;0.340148
0.786677;-2.60089;0.14735
-0.174248;3.25945;-0.392377
-1.55892;2.5205;0.0327965
-2.17456;2.3467;0.095264
-2.01687;-2.97953;-0.323014
3.46293;0.496943;-0.0566432
