x;y;z
0.199621;0.31764;-0.0435392
1.22109;1.03809;0.589178
1.02777;1.32719;-0.052722
-0.986619;-1.2355;-0.108666
-0.167491;0.700466;-0.193016
0.946831;0.806158;0.0551506
0.226253;-0.744612;0.00602564
-2.17059;-1.18546;-0.00801626
0.479983;1.79866;0.482504
-0.890717;0.393179;-0.100531
-0.136723;-0.667368;-0.0733511
-1.38437;0.583512;0.181297
-1.49312;-0.0303278;0.0375765
0.956279;0.816146;0.0241311
-1.35765;-0.778666;-0.030554
-1.39778;-0.553754;-0.0762212
1.13976;0.807928;0.0172617
0.97226;0.828208;0.0222402
-1.06946;-0.320131;-0.144122
1.2144;0.631422;0.111418
0.996154;-1.6698;-0.0104805
-1.4236;-0.510955;-0.0612215
0.379258;-0.574198;0.0938811
2.24348;0.29099;0.0865804
-0.777817;1.79055;0.195095
1.20712;0.6539;0.0645523
-0.4169;-0.903268;0.0936994
0.161486;-1.36112;-0.00767333
2.11397;-0.60899;-0.112047
-0.253694;-1.21994;0.0342052
-1.18991;0.257743;0.00267118
-3.20022;0.261266;-0.139584
-1.05061;-0.136516;-0.100824
0.0297226;-1.47544;0.00953419
0.86426;0.605481;-0.0261841
0.0594873;1.49203;0.0885802
0.381878;1.49342;0.00580294
0.571049;-0.608863;-0.0222051
2.8246;-2.71729;-0.111606
0.0175357;-1.42795;-0.00125471
-0.223194;0.208301;-0.176205
0.535854;1.60355;-0.114031
-1.31764;-0.608065;-0.0947672
0.160045;-1.20937;0.0912849
1.21769;1.18508;-0.0216989
-1.06657;-0.344162;-0.206365
0.0277471;1.57325;0.0843668
-0.706147;-0.881619;-0.0745716
-1.10603;-0.627154;-0.0724549
-1.35255;-0.0684323;-0.00120937
1.29133;0.193855;-0.00836928
-0.189165;0.611627;0.016075
-0.2632;2.69653;-0.0211527
3.34379;-0.42156;-0.198602
1.89442;-4.78328;0.729719
-1.64043;-0.159356;-0.119172
0.146687;-1.34195;0.0582351
-0.655653;-0.914239;-0.0528283
0.973448;-0.699064;-0.00403185
-0.744297;2.07419;-0.310789
1.0223;0.334096;0.0454977
0.312516;1.33487;-0.226441
-1.12797;-1.1351;-0.141614
-1.15598;-0.963937;0.0164846
-0.51689;-1.33092;-0.0736455
-0.0476098;1.32328;0.072464
0.183435;-1.17838;0.0720108
0.374929;1.2139;-0.0590769
-0.346284;1.28978;0.000545136
-0.459253;1.42892;0.0182722
-1.39782;-0.890507;0.0204089
1.46003;-0.478993;-0.0259025
