x;y;z
1.16644;3.99186;-0.397678
7.44914;8.20089;4.66503
6.9446;7.64048;0.247282
-4.20363;-7.81286;-0.901835
-3.30212;6.11881;-1.71276
6.48161;7.77986;0.275404
1.41084;-6.21058;0.00969683
-17.3931;-12.0079;1.02229
4.89824;13.2086;2.46278
-8.14898;0.489074;-0.603186
1.29524;-6.42277;0.438229
-12.531;2.28932;1.2579
-7.9669;-6.13895;-0.668181
6.69034;7.90561;0.525508
-5.906;-13.6578;0.320801
-6.94195;-4.29919;-4.78028
6.71762;7.83872;0.407906
6.75666;7.55952;0.403333
-8.39842;-5.23863;1.94475
6.87881;7.51838;0.17858
9.59056;-12.4136;-0.0697648
-10.7915;-5.51775;-1.56295
1.1769;-6.49262;0.10785
16.9634;2.63865;0.599717
-15.8895;34.0915;2.31573
6.79261;7.94872;0.43623
-2.19464;-8.20627;-0.727721
4.52693;-7.28948;-0.390093
18.7503;-2.33071;-0.811719
1.06208;-6.86351;0.370152
-11.2571;-3.65965;-0.828697
-31.9349;1.31767;-1.45435
-8.43436;-5.23433;2.05728
4.05714;-9.77803;-0.397089
6.62968;7.63535;0.199467
0.186635;9.55733;5.3301
-2.21298;14.0117;-0.440534
1.92298;-3.80933;-0.00951934
39.3038;-35.5849;-1.92825
4.07744;-9.79989;-0.430777
-5.98346;0.0604969;-1.55545
1.27614;12.411;-0.438016
-8.39296;-5.31651;1.94538
1.13788;-6.46187;0.290149
5.45308;9.72889;-0.033674
-9.68028;-6.50728;-0.958668
-4.86004;13.4252;-6.17117
-2.47624;-7.71622;-0.34819
-9.33143;-5.39752;-0.30226
-8.00181;-6.92336;-0.823633
6.26249;7.80218;0.45657
-3.07402;4.18455;1.07219
-6.12394;20.6818;-0.165212
32.6345;1.11504;-2.02215
21.3866;-41.3384;6.96552
-15.8503;3.0354;-3.58493
4.14236;-8.1866;1.14707
-2.49168;-7.35271;-0.0355639
7.9431;0.314701;0.045805
-3.11251;22.909;-1.37058
6.44285;9.19626;0.272982
-1.70161;11.5491;0.284547
-5.18752;-7.54681;-0.147403
-4.46698;-7.42925;-0.795249
2.76544;-8.26989;-0.483543
-6.08024;8.74474;0.916978
1.03495;-6.38203;0.0788773
-1.99525;10.3512;-1.17538
-5.53629;6.58155;0.235219
-7.1026;5.29678;0.28046
-3.44995;-8.28351;-0.933907
9.69145;3.9497;-0.107399
