x;y;z
1.15423;3.94457;-0.393702
7.37225;8.11109;4.61858
6.87417;7.51455;0.264121
-4.16057;-7.7264;-0.890322
-3.26253;6.05043;-1.69646
6.40161;7.72242;0.255522
1.41643;-6.13393;0.00432326
-17.2014;-11.8714;1.00939
4.8428;13.0674;2.43971
-8.05875;0.49031;-0.596889
1.27955;-6.35925;0.430019
-12.3919;2.26937;1.24536
-7.89352;-6.05972;-0.659993
6.62323;7.84584;0.522641
-5.85131;-13.4993;0.317053
-6.87737;-4.25362;-4.70458
6.68697;7.76181;0.412974
6.71382;7.4557;0.383013
-8.28019;-5.20118;1.91776
6.80754;7.441;0.188477
9.48358;-12.2789;-0.0690398
-10.6708;-5.4498;-1.54519
1.16978;-6.39053;0.0839516
16.7783;2.60895;0.593347
-15.6978;33.6814;2.28888
6.71429;7.83677;0.381469
-2.17599;-8.11042;-0.714046
4.46622;-7.21209;-0.382082
18.5403;-2.30951;-0.803012
1.07374;-6.79887;0.372706
-11.1347;-3.60474;-0.81861
-31.5704;1.30432;-1.43767
-8.35551;-5.15597;2.01625
4.02009;-9.67875;-0.423098
6.54108;7.51853;0.215611
0.183531;9.45723;5.2655
-2.18131;13.8577;-0.4348
1.91056;-3.76236;-0.0105782
38.8401;-35.1671;-1.90517
4.01939;-9.7034;-0.397697
-5.90975;0.0635439;-1.53957
1.26807;12.2771;-0.435065
-8.32441;-5.24958;1.91985
1.09369;-6.40482;0.286867
5.39686;9.6339;-0.036633
-9.57509;-6.43474;-0.949045
-4.79859;13.2757;-6.09249
-2.44844;-7.63225;-0.346695
-9.21682;-5.33053;-0.298333
-7.92551;-6.83762;-0.813669
6.17339;7.71128;0.458092
-3.03761;4.13875;1.06074
-6.05065;20.4546;-0.162449
32.2627;1.09548;-1.99902
21.1388;-40.8738;6.88628
-15.6723;2.9958;-3.54194
4.09899;-8.10341;1.14067
-2.46172;-7.27566;-0.033816
7.8567;0.300434;0.0451034
-3.08213;22.6459;-1.35825
6.36985;9.09961;0.280167
-1.67703;11.4222;0.279194
-5.14112;-7.47241;-0.138467
-4.4333;-7.34383;-0.796949
2.72287;-8.18963;-0.483481
-6.00574;8.65428;0.908285
1.01852;-6.31659;0.105224
-1.96573;10.2338;-1.16399
-5.47084;6.51511;0.231874
-7.02348;5.24792;0.277605
-3.42577;-8.20528;-0.926976
9.59051;3.89163;-0.10683
