x;y;z
0.587723;1.75439;-0.200196
3.76143;3.91916;2.36784
3.29849;4.10675;-0.00232259
-2.33312;-3.54797;-0.38161
-1.41993;2.86147;-0.894287
3.83179;4.10691;-0.114335
0.894981;-2.97674;0.167993
-8.2616;-5.5106;0.406313
2.25586;6.4371;1.33697
-3.82159;0.514726;-0.305955
0.0708015;-2.88637;-0.04491
-5.8847;1.32127;0.647206
-4.42579;-2.42493;-0.251311
3.5451;3.96436;-0.0752063
-3.28866;-6.06596;0.136595
-3.86487;-2.15371;-1.09477
3.22164;3.80077;-0.0512314
3.35545;2.69451;0.283545
-4.23914;-2.41165;0.429161
3.36816;3.09333;0.13492
4.4741;-5.98699;-0.0352386
-4.88901;-2.30841;-0.621123
0.670574;-2.40308;0.0241738
8.14117;1.2255;0.294879
-6.77785;14.6047;1.03945
3.26693;2.85692;0.399708
-1.13188;-3.77365;-0.100665
1.4844;-3.6445;0.0376052
8.75483;-1.31407;-0.395395
0.596017;-3.09798;0.103653
-5.34682;-1.11827;-0.341829
-14.6053;0.6826;-0.661336
-4.03113;-2.39933;0.280028
1.74102;-5.00942;-0.237089
3;3.19553;0.301365
0.0509435;4.78384;2.21494
-0.685114;6.62592;-0.163178
1.27603;-1.7024;-0.0534574
17.2747;-15.7361;-0.831571
1.73233;-5.02138;-0.202323
-2.49124;0.184339;-0.774574
0.882914;6.00161;-0.283584
-4.25849;-2.36077;0.376961
0.876796;-3.54247;0.169595
2.90965;4.97967;-0.0944262
-4.47287;-2.87526;-0.409438
-1.92544;6.29776;-2.40466
-1.3422;-3.62145;-0.144901
-3.84213;-2.43862;-0.154077
-4.53586;-2.57968;-0.214534
3.44819;3.34492;0.09482
-1.34363;2.01514;0.500549
-2.62391;9.87182;-0.0392017
14.9659;0.185814;-0.922718
9.61528;-19.2653;3.20057
-7.3632;1.14203;-1.52939
1.97661;-4.19164;0.719415
-1.27011;-3.60638;-0.136226
3.80773;-0.340619;0.0136573
-1.67456;10.3816;-0.778473
3.05174;4.15386;0.475457
-0.517537;5.47818;-0.00713789
-2.81415;-3.94527;0.120574
-2.51027;-3.65578;-0.657497
0.727227;-4.33986;-0.396923
-2.5008;4.38848;0.479755
0.829377;-3.64038;0.189422
-0.573417;4.77849;-0.586737
-2.41769;3.40349;0.0750773
-3.27521;2.98038;0.13882
-2.326;-4.26521;-0.49531
4.83374;1.22374;-0.0718584
