x;y;z
0.751958;2.38794;-0.258733
4.81931;5.14089;3.04533
4.35431;5.10542;-6.64045e-05
-2.81791;-4.76644;-0.498174
-1.9554;3.78975;-1.13942
4.67361;5.29404;0.0728582
1.01023;-3.92557;0.0740227
-10.8644;-7.36215;0.58225
3.00952;8.3797;1.66547
-5.0625;0.517081;-0.390166
0.283146;-3.94483;0.0214325
-7.78519;1.60246;0.82515
-5.51101;-3.51461;-0.372135
4.30956;5.25848;0.0090195
-4.03844;-8.24249;0.190827
-4.74055;-2.75637;-2.17113
4.47918;5.0169;0.00122912
4.23731;4.01699;0.208676
-5.36646;-3.28247;0.918526
4.3687;4.35216;0.415452
5.93811;-7.82168;-0.0451006
-6.61857;-3.21151;-0.918493
0.788342;-3.39804;-0.0199304
10.6571;1.6278;0.382166
-9.36878;20.1455;1.40244
4.39261;3.93277;0.357889
-1.41553;-4.93063;-0.0959782
2.39603;-4.6755;-0.0965418
11.6024;-1.60573;-0.514512
1.08452;-4.0645;0.232593
-7.05384;-1.82185;-0.482456
-19.5339;0.863364;-0.886859
-5.41394;-3.10628;0.825661
2.41032;-6.39077;-0.273715
4.08016;4.32062;0.224883
0.0862595;6.14604;3.11354
-1.12598;8.74517;-0.24324
1.47718;-2.26815;-0.0429623
23.5365;-21.3781;-1.14335
2.42723;-6.42071;-0.290615
-3.48134;0.155097;-1.00385
0.997888;7.83774;-0.331672
-5.37865;-3.21;0.866675
0.863095;-4.42359;0.254422
3.60696;6.3907;-0.097376
-6.02649;-3.97631;-0.600761
-2.76413;8.33055;-3.48362
-1.6037;-4.80318;-0.245449
-5.38495;-3.19307;-0.183472
-5.42678;-3.85638;-0.4435
4.04845;4.67717;0.233781
-1.83585;2.63003;0.670958
-3.6244;12.9491;-0.0731586
19.9906;0.449919;-1.23543
12.9614;-25.54;4.27088
-9.78495;1.68372;-2.11754
2.62232;-5.34049;0.873928
-1.65022;-4.77878;-0.231547
4.99198;-0.160591;0.022468
-2.08149;13.9508;-0.949094
3.97825;5.69181;0.478286
-0.858711;7.21522;0.0857299
-3.52753;-4.99139;0.0842895
-3.15428;-4.68753;-0.777082
1.30848;-5.49338;-0.446974
-3.52928;5.64354;0.611231
0.81974;-4.52072;0.278041
-0.982472;6.36103;-0.767408
-3.30647;4.31273;0.120646
-4.38309;3.63786;0.180853
-2.64281;-5.48727;-0.645793
6.23166;1.98992;-0.0842843
