x;y;z
0.657666;2.0239;-0.225485
4.21345;4.44028;2.65986
3.77401;4.48617;0.0154641
-2.53367;-4.06326;-0.424458
-1.6481;3.25718;-1.00057
4.22741;4.62749;-0.0365149
0.943244;-3.43695;0.180432
-9.37133;-6.29997;0.481379
2.57728;7.26706;1.47817
-4.35161;0.517226;-0.341834
0.150269;-3.33455;-0.0188873
-6.69588;1.442;0.723681
-4.94063;-2.95427;-0.290158
3.90042;4.56737;-0.0687954
-3.60899;-6.99593;0.160006
-4.23741;-2.40877;-1.55872
3.68671;4.33424;-0.039883
3.7269;3.22083;0.216698
-4.73092;-2.78214;0.66592
3.81774;3.62689;0.258772
5.09913;-6.76964;-0.0394518
-5.63526;-2.69058;-0.753428
0.720642;-2.81339;0.00327419
9.21409;1.39695;0.332154
-7.8816;16.9651;1.1941
3.7568;3.29996;0.426633
-1.22225;-4.29224;-0.0841277
1.88082;-4.08399;-0.0212937
9.96872;-1.43871;-0.44625
0.816292;-3.43524;0.107497
-6.0779;-1.41509;-0.402063
-16.705;0.759636;-0.757413
-4.58289;-2.66484;0.47965
2.02284;-5.6146;-0.225988
3.42824;3.66941;0.272742
0.0655193;5.36488;2.59966
-0.873862;7.53163;-0.197415
1.36458;-1.93884;-0.049366
19.9419;-18.1393;-0.964378
2.03716;-5.61009;-0.268776
-2.91261;0.172764;-0.873296
0.932444;6.78584;-0.304723
-4.76401;-2.75358;0.618979
0.841091;-3.97538;0.201358
3.20448;5.58867;-0.0978961
-5.14669;-3.36215;-0.500022
-2.28339;7.16468;-2.86554
-1.43304;-4.10232;-0.187245
-4.48558;-2.75131;-0.169236
-4.86955;-3.0602;-0.330178
3.70356;3.92384;0.14958
-1.55338;2.2768;0.574328
-3.05099;11.1832;-0.0532785
17.1065;0.298301;-1.05595
11.0406;-21.938;3.65648
-8.39618;1.37331;-1.78051
2.25628;-4.68311;0.789736
-1.47807;-4.10613;-0.190068
4.31348;-0.264841;0.0173613
-1.84754;11.9032;-0.851614
3.43973;4.81961;0.487912
-0.663542;6.21978;0.0337612
-3.12268;-4.39466;0.110514
-2.79485;-4.09466;-0.722071
0.974399;-4.83716;-0.422403
-2.94044;4.92561;0.536903
0.854322;-3.98584;0.240271
-0.748268;5.45224;-0.665655
-2.79656;3.79157;0.0944247
-3.75017;3.26038;0.157003
-2.46094;-4.79621;-0.562271
5.43162;1.54893;-0.0774821
