x;y;z
1.00017;3.34806;-0.343019
6.39946;6.97655;4.02686
5.83882;6.65255;0.288231
-3.62672;-6.61309;-0.737192
-2.76261;5.18665;-1.4882
5.55547;6.89259;0.118535
1.38046;-5.23761;-0.0133952
-14.7799;-10.1482;0.846314
4.14242;11.2814;2.14681
-6.91715;0.504172;-0.517564
0.873541;-5.58273;0.193378
-10.634;2.01647;1.08623
-6.97118;-5.06958;-0.555886
5.96674;6.82883;0.228314
-5.15984;-11.4953;0.269426
-6.06121;-3.67904;-3.74464
5.9784;6.84992;0.264289
5.96929;6.16054;0.202122
-7.2373;-4.37831;1.56674
5.77626;6.16132;0.406293
8.13101;-10.5769;-0.0598879
-9.13807;-4.59208;-1.31577
0.997144;-5.13058;-0.0338918
14.4398;2.23384;0.512805
-13.2769;28.5038;1.94984
5.75408;6.16881;0.100714
-1.9576;-6.87431;-0.523964
3.69127;-6.23758;-0.278151
15.8887;-2.0413;-0.692947
1.20634;-5.855;0.365937
-9.58431;-2.91528;-0.690864
-26.9668;1.13572;-1.227
-7.167;-4.48058;1.53084
3.41583;-8.43602;-0.377129
5.6611;6.20354;0.449589
0.145006;8.19256;4.44737
-1.78019;11.9095;-0.362097
1.75085;-3.17676;-0.0236073
32.9857;-29.892;-1.61375
3.41481;-8.46015;-0.35138
-4.97968;0.100885;-1.33758
1.1658;10.5844;-0.39707
-7.19762;-4.44331;1.5575
0.857247;-5.48561;0.196942
4.69702;8.42012;-0.0693329
-8.23881;-5.51101;-0.823901
-4.02198;11.3865;-5.09759
-2.09477;-6.56078;-0.315853
-7.76454;-4.49102;-0.250203
-6.96292;-5.73766;-0.683016
5.20699;6.5616;0.414338
-2.57791;3.56086;0.914689
-5.12448;17.5852;-0.127773
27.5689;0.848515;-1.70698
18.0105;-35.0079;5.88579
-13.4236;2.49517;-2.99849
3.5456;-7.05111;1.05256
-2.08477;-6.33696;-0.0466657
6.76419;0.121567;0.0363142
-2.69879;19.3226;-1.2024
5.4476;7.84916;0.369857
-1.36577;9.81722;0.209403
-4.54295;-6.53049;-0.0355221
-3.98569;-6.29334;-0.813918
2.18394;-7.17079;-0.478538
-5.06285;7.50897;0.797284
0.899178;-5.69631;0.418034
-1.59177;8.75185;-1.01757
-4.64387;5.67506;0.189497
-6.02097;4.6314;0.241245
-3.12309;-7.20048;-0.832208
8.31254;3.1604;-0.0991518
