x;y;z
0.330845;0.777347;-0.100024
2.07804;1.99655;1.22899
1.70259;2.33697;-0.0656161
-1.57693;-1.92582;-0.327406
-0.582514;1.41031;-0.462821
1.99111;1.98476;-0.230766
0.49787;-1.44764;0.0573408
-4.18122;-2.61004;0.129247
1.07078;3.35247;0.79153
-1.85854;0.469407;-0.172601
-0.09573;-1.3308;-0.0935897
-2.88372;0.854938;0.350819
-2.59053;-0.612338;0.00106303
1.95302;1.80482;-0.0196818
-2.08703;-2.59215;0.0410851
-2.378;-1.30348;-0.152825
1.78398;1.9488;0.048273
1.73674;1.32551;0.419117
-2.13469;-1.04664;-0.236872
1.69448;1.33395;0.0592746
2.15789;-3.10086;-0.0193123
-2.27139;-1.10148;-0.0241605
0.480716;-1.07777;0.101927
4.1921;0.597033;0.156478
-2.74072;5.97383;0.473331
1.70808;1.35218;0.0284749
-0.78176;-1.82747;-0.0751442
0.437007;-2.17628;-0.0730527
4.29773;-0.848842;-0.206905
-0.0195756;-1.84951;0.0876638
-2.59133;-0.111901;-0.113697
-6.92407;0.400047;-0.309915
-2.05237;-0.818452;-0.282428
0.613201;-2.7208;-0.110411
1.76346;1.33414;0.208558
0.00739115;2.64104;0.762683
0.0252244;3.24252;-0.0388013
0.876669;-0.921736;-0.0539803
7.52978;-6.95614;-0.346189
0.605802;-2.73638;-0.0756656
-0.958494;0.209107;-0.390725
0.683378;3.08708;-0.189771
-2.39355;-1.29348;-0.137481
0.5351;-1.96005;0.176707
1.84548;2.57664;-0.0526687
-2.21359;-0.880866;-0.121219
-0.598378;3.10234;-0.688169
-0.760439;-1.80876;-0.0323992
-1.84132;-1.26348;-0.0563311
-2.63069;-0.922694;-0.0139775
2.16244;1.14447;-0.0172675
-0.573082;1.06447;0.202951
-1.03975;5.06228;-0.00845746
7.13677;-0.224773;-0.435199
4.40799;-9.49926;1.5345
-3.55262;0.282845;-0.596965
0.846793;-2.34268;0.369362
-0.847844;-1.80751;-0.0165419
1.92888;-0.598362;0.00114698
-1.05263;4.79517;-0.487918
1.73872;1.59247;0.179851
0.0310953;2.7268;-0.177205
-1.60894;-2.20768;0.0138396
-1.47033;-1.87765;-0.161807
-0.140569;-2.4015;-0.224185
-0.864214;2.36599;0.240411
0.554274;-1.96333;0.140894
0.0733764;2.33404;-0.255382
-1.02825;1.97324;0.010433
-1.46334;1.95396;0.0653809
-1.79511;-2.0981;-0.180951
2.59902;0.058137;-0.044844
