x;y;z
0.920931;3.04137;-0.316522
5.89696;6.39169;3.71784
5.37151;6.33914;0.25298
-3.36043;-6.02789;-0.657079
-2.50517;4.74145;-1.37895
5.20331;6.39705;0.106121
1.29378;-4.80254;-0.00103831
-13.532;-9.26021;0.762213
3.78142;10.3587;1.99463
-6.32735;0.509806;-0.476846
0.613009;-5.05855;0.112823
-9.72707;1.88533;1.00363
-6.50064;-4.56788;-0.501046
5.46601;6.28278;0.176659
-4.80299;-10.4605;0.244635
-5.64039;-3.38386;-3.24668
5.58764;6.19576;0.0700953
5.37855;5.56579;0.20525
-6.58115;-4.12359;1.32553
5.2328;5.59862;0.494709
7.43302;-9.69925;-0.055175
-8.34174;-4.15083;-1.19329
0.921442;-4.54268;-0.0401705
13.2344;2.04061;0.471233
-12.0304;25.8377;1.77525
5.33963;5.34309;0.129037
-1.86213;-6.20353;-0.403372
3.28513;-5.73781;-0.222343
14.5224;-1.90278;-0.63615
1.22109;-5.29639;0.340032
-8.78147;-2.56346;-0.62474
-24.5961;1.04887;-1.11851
-6.64281;-3.99993;1.3314
3.09825;-7.81681;-0.318758
5.28703;5.50176;0.361328
0.125729;7.54056;4.02398
-1.57256;10.9032;-0.324408
1.66613;-2.88132;-0.0300483
29.9714;-27.176;-1.4637
3.10309;-7.78746;-0.359735
-4.50128;0.119142;-1.23232
1.1127;9.71049;-0.376864
-6.64518;-3.99449;1.36471
0.861363;-5.15587;0.194983
4.34401;7.78333;-0.0821092
-7.54294;-5.0287;-0.756328
-3.62143;10.4127;-4.58404
-1.90535;-6.00609;-0.285703
-7.01143;-4.0651;-0.226453
-6.46883;-5.15585;-0.611497
4.79036;5.96632;0.365874
-2.34122;3.26363;0.838206
-4.6468;16.107;-0.110115
25.1517;0.721359;-1.55659
16.3998;-31.9877;5.37065
-12.2643;2.23686;-2.71807
3.25583;-6.50745;1.00115
-1.89265;-5.88797;-0.0943159
6.20025;0.0305337;0.0318448
-2.50162;17.6103;-1.1219
4.97388;7.18152;0.412418
-1.20476;8.98899;0.171644
-4.22598;-6.04281;0.00955244
-3.7366;-5.77082;-0.8143
1.90535;-6.64118;-0.47231
-4.57546;6.91657;0.739046
0.869759;-5.34789;0.434548
-1.39827;7.98899;-0.939938
-4.21764;5.24147;0.167584
-5.50163;4.31425;0.222256
-2.9691;-6.66805;-0.777631
7.65157;2.78553;-0.0947903
