x;y;z
0.730662;2.30567;-0.251297
4.68279;4.98284;2.959
4.21527;4.9162;-0.00995853
-2.75243;-4.60721;-0.480272
-1.88603;3.66956;-1.10845
4.58195;5.14785;0.048455
0.970713;-3.82612;0.0939925
-10.5275;-7.12246;0.559499
2.912;8.12898;1.62344
-4.90229;0.51741;-0.379251
0.250457;-3.80648;0.0118219
-7.53956;1.56642;0.802373
-5.38571;-3.38355;-0.3535
4.21592;5.12209;-0.0127233
-3.94166;-7.96159;0.183927
-4.62693;-2.67762;-2.03379
4.30652;4.89643;0.00352057
4.11847;3.83112;0.202056
-5.21546;-3.152;0.861344
4.25006;4.18951;0.383555
5.74896;-7.58437;-0.0438271
-6.39821;-3.09352;-0.882151
0.772902;-3.26281;-0.0153055
10.3316;1.57569;0.370892
-9.03301;19.4274;1.3554
4.25471;3.78324;0.38218
-1.36502;-4.79176;-0.089222
2.28114;-4.54188;-0.079905
11.2337;-1.5681;-0.499122
1.05233;-3.90693;0.208454
-6.83428;-1.72944;-0.464371
-18.8952;0.83995;-0.857634
-5.22196;-2.9893;0.735908
2.34159;-6.24677;-0.283156
3.92562;4.17128;0.235343
0.0814808;5.96982;2.9979
-1.06925;8.47176;-0.232925
1.4523;-2.19284;-0.0444758
22.7249;-20.6467;-1.10294
2.32154;-6.20835;-0.265895
-3.35285;0.159266;-0.974588
0.983215;7.60065;-0.325716
-5.25234;-3.14093;0.827432
0.862678;-4.30514;0.228639
3.51553;6.21129;-0.0980103
-5.83059;-3.84018;-0.579362
-2.65572;8.06751;-3.34432
-1.59326;-4.67152;-0.251735
-5.1796;-3.09024;-0.179906
-5.29809;-3.68359;-0.41996
3.96799;4.5098;0.21475
-1.77208;2.55022;0.649379
-3.49511;12.5505;-0.0686043
19.3394;0.415683;-1.19491
12.5277;-24.7267;4.13215
-9.47165;1.61373;-2.04156
2.54058;-5.19247;0.855859
-1.58899;-4.59574;-0.206442
4.83904;-0.184315;0.021305
-2.0286;13.4887;-0.927163
3.85528;5.49735;0.482626
-0.81478;6.99079;0.0742792
-3.43712;-4.85739;0.091317
-3.07541;-4.55319;-0.767303
1.23304;-5.34637;-0.442237
-3.39664;5.48194;0.594672
0.821962;-4.42439;0.285501
-0.929723;6.15577;-0.744829
-3.1914;4.19522;0.114719
-4.24078;3.55261;0.175522
-2.60174;-5.33343;-0.627577
6.05151;1.8901;-0.0828168
