x;y;z
0.678954;2.10603;-0.233068
4.35056;4.59864;2.74764
3.9261;4.59216;0.0115203
-2.59652;-4.22147;-0.43974
-1.71752;3.37751;-1.03232
4.33705;4.78178;-0.0118216
0.938729;-3.5797;0.17374
-9.70871;-6.53998;0.504184
2.67497;7.51885;1.52074
-4.51246;0.517507;-0.352747
0.177652;-3.4718;-0.0102882
-6.94222;1.47843;0.746737
-5.07434;-3.0737;-0.307572
3.9954;4.74225;-0.0571279
-3.70617;-7.27803;0.16703
-4.351;-2.48697;-1.69805
3.83893;4.50817;-0.0300999
3.83931;3.39369;0.206163
-4.89115;-2.91994;0.731568
3.94806;3.7914;0.296724
5.28889;-7.00746;-0.0407297
-5.85913;-2.80779;-0.79173
0.735816;-2.94221;-0.00254465
9.54021;1.4491;0.343468
-8.21746;17.6833;1.24115
3.90502;3.43727;0.420838
-1.25918;-4.44182;-0.0830712
1.99873;-4.21754;-0.0386552
10.3378;-1.47651;-0.461689
0.899983;-3.54033;0.118567
-6.29912;-1.50635;-0.420288
-17.3439;0.783068;-0.786647
-4.76361;-2.75173;0.547557
2.12845;-5.81233;-0.263625
3.56783;3.81434;0.262213
0.0701024;5.54145;2.71612
-0.931;7.8063;-0.207795
1.39059;-2.01222;-0.0479939
20.7536;-18.8706;-1.00479
2.10833;-5.77272;-0.247301
-3.04096;0.168964;-0.903004
0.947335;7.02383;-0.310946
-4.8937;-2.84371;0.681992
0.848225;-4.05713;0.191535
3.29483;5.77153;-0.0982968
-5.34831;-3.50387;-0.524363
-2.39209;7.42818;-3.00538
-1.52635;-4.24914;-0.197496
-4.68598;-2.8483;-0.172422
-4.99136;-3.24894;-0.358563
3.77978;4.0964;0.168178
-1.61718;2.35651;0.596401
-3.18067;11.5821;-0.057695
17.7579;0.332537;-1.09649
11.4743;-22.7514;3.79522
-8.71008;1.44352;-1.85674
2.3399;-4.832;0.809729
-1.46773;-4.26481;-0.20566
4.46698;-0.241494;0.0185041
-1.9003;12.3658;-0.873715
3.5599;5.01906;0.488041
-0.707759;6.44493;0.0457914
-3.21514;-4.5302;0.105749
-2.87836;-4.22817;-0.737313
1.04981;-4.98659;-0.428819
-3.07375;5.08827;0.553926
0.84366;-4.13317;0.272722
-0.801292;5.6574;-0.68905
-2.91177;3.90943;0.100338
-3.89374;3.3456;0.162447
-2.502;-4.95454;-0.581784
5.6128;1.64826;-0.0790898
