x;y;z
0.420135;1.11282;-0.136496
2.66738;2.66553;1.63966
2.24034;3.00155;-0.0531507
-1.88053;-2.40454;-0.353213
-0.872915;1.91265;-0.622715
2.69119;2.76075;-0.238122
0.661091;-1.95608;0.100797
-5.59704;-3.61593;0.225623
1.48297;4.43026;0.987459
-2.54223;0.49436;-0.219483
-0.0564223;-1.84687;-0.0874321
-3.92936;1.02287;0.45763
-3.28229;-1.14419;-0.0657688
2.55861;2.53666;-0.0406139
-2.51166;-3.81275;0.0771071
-2.98714;-1.64089;-0.155535
2.23668;2.59818;-0.00798749
2.33836;1.72233;0.448483
-2.86111;-1.5986;-0.126606
2.27477;1.90396;-0.0433374
2.96592;-4.10427;-0.0249778
-2.95949;-1.47257;-0.16961
0.547359;-1.5017;0.0785987
5.5633;0.814584;0.204834
-4.13623;8.95647;0.669176
2.19886;1.81977;0.17887
-0.952856;-2.43188;0.0147991
0.636096;-2.69564;-0.0142253
5.84253;-1.01206;-0.27268
0.169849;-2.28607;0.102769
-3.56247;-0.438163;-0.194571
-9.57922;0.497932;-0.431378
-2.89793;-1.49337;-0.274068
1.02146;-3.56715;-0.149398
2.1394;2.02038;0.304627
0.0201417;3.38624;1.27633
-0.22507;4.43048;-0.0809112
1.03471;-1.17331;-0.0582584
10.8951;-9.98812;-0.513852
1.00132;-3.52307;-0.137218
-1.48633;0.204488;-0.528933
0.757922;4.10615;-0.226576
-2.99182;-1.64032;-0.12888
0.762183;-2.52114;0.171697
2.21487;3.45353;-0.0722649
-2.99656;-1.42827;-0.18369
-1.06207;4.21356;-1.28968
-0.925631;-2.4106;-0.0674835
-2.45254;-1.68511;-0.0793553
-3.41084;-1.52667;-0.0557642
2.68172;1.89139;0.00473283
-0.840536;1.39148;0.312906
-1.59259;6.72896;-0.0119088
9.84267;-0.0831141;-0.603755
6.20625;-12.8721;2.10994
-4.8784;0.583419;-0.92295
1.26386;-2.99564;0.513169
-0.966408;-2.53888;-0.152684
2.58571;-0.513934;0.00523526
-1.26517;6.73032;-0.596241
2.17185;2.50289;0.338316
-0.162128;3.68805;-0.115065
-2.03976;-2.8339;0.0920297
-1.78219;-2.5547;-0.365024
0.14937;-3.09832;-0.300588
-1.43613;3.07975;0.331422
0.758691;-2.55963;0.150558
-0.151061;3.17219;-0.380238
-1.50926;2.4693;0.0305012
-2.10939;2.31004;0.0925983
-1.99814;-2.90027;-0.311558
3.38277;0.455468;-0.0556302
