x;y;z
0.78543;2.51729;-0.270344
5.03354;5.38911;3.18024
4.58277;5.41041;0.0208037
-2.92225;-5.01686;-0.52751
-2.0644;3.97854;-1.18771
4.80572;5.51591;0.109277
1.07327;-4.08989;0.0506618
-11.3936;-7.73867;0.617975
3.16268;8.77312;1.73127
-5.31392;0.516261;-0.407325
0.337896;-4.16292;0.037166
-8.17082;1.65892;0.860806
-5.70639;-3.72186;-0.400171
4.47344;5.44537;0.0431436
-4.19035;-8.68332;0.20161
-4.91905;-2.88034;-2.38603
4.72823;5.22506;0.000372326
4.42948;4.31499;0.226978
-5.61746;-3.41873;0.962922
4.54904;4.60579;0.45879
6.23504;-8.19434;-0.0471
-6.96325;-3.39722;-0.974715
0.812943;-3.61446;-0.0263867
11.1685;1.70966;0.399861
-9.89639;21.2738;1.47634
4.60038;4.17841;0.312942
-1.50495;-5.14209;-0.113706
2.57515;-4.88561;-0.122305
12.1816;-1.66478;-0.538672
1.12778;-4.30921;0.262633
-7.39803;-1.96764;-0.510805
-20.5374;0.900149;-0.93278
-5.6898;-3.33497;0.980331
2.56507;-6.6975;-0.308224
4.33051;4.55618;0.211116
0.0938693;6.42279;3.29484
-1.21492;9.17419;-0.259412
1.51572;-2.3875;-0.0405205
24.812;-22.5273;-1.20685
2.54537;-6.6719;-0.27967
-3.68333;0.148361;-1.04961
1.02084;8.20986;-0.3409
-5.58856;-3.34312;0.955633
0.82961;-4.63778;0.254741
3.75131;6.67078;-0.0957761
-6.33172;-4.18824;-0.633325
-2.93434;8.74368;-3.70227
-1.71613;-5.04261;-0.251574
-5.70872;-3.35879;-0.190141
-5.63081;-4.12267;-0.4791
4.18019;4.93685;0.262802
-1.93604;2.7555;0.704622
-3.82741;13.5753;-0.0803748
21.0137;0.503719;-1.2991
13.6429;-26.818;4.48887
-10.277;1.79358;-2.23682
2.74982;-5.57265;0.901317
-1.64164;-5.03989;-0.248327
5.23204;-0.123118;0.0243055
-2.16465;14.6767;-0.983482
4.17288;5.99441;0.469277
-0.927601;7.56753;0.103419
-3.66849;-5.20123;0.0720681
-3.27563;-4.89947;-0.789782
1.42698;-5.72321;-0.453608
-3.73737;5.89695;0.637026
0.852831;-4.63545;0.303816
-1.06521;6.68361;-0.802474
-3.48722;4.4972;0.129959
-4.60608;3.77186;0.189173
-2.70735;-5.72665;-0.673681
6.51422;2.14704;-0.0865185
