x;y;z
0.14141;0.161816;-0.0239182
0.890007;0.677065;0.317053
0.794086;0.906083;-0.0326063
-0.68144;-0.892137;-0.0822193
-0.0556321;0.447411;-0.0582372
0.723829;0.41239;0.0245131
0.121677;-0.487605;-0.00337517
-1.42235;-0.659941;-0.0580783
0.25859;1.20901;0.343301
-0.547511;0.335964;-0.0649349
-0.153835;-0.45334;-0.0510129
-0.819754;0.452856;0.104583
-1.0001;0.114765;0.0108843
0.628188;0.481387;0.0779775
-0.919957;-0.292085;-0.0892482
-1.03185;-0.293919;-0.0853535
0.777759;0.315662;0.00380515
0.658329;0.489702;-0.0306194
-0.652553;-0.1609;-0.0846616
0.973966;0.448403;-0.00149087
0.559615;-1.13573;-0.00670363
-0.922782;-0.207988;0.0227581
0.336301;-0.429918;0.0561247
1.52182;0.180435;0.0600018
-0.0508332;0.276147;0.0821564
0.971342;0.372727;0.0789277
-0.298726;-0.588893;0.078542
-0.0628549;-0.933416;0.0644846
1.31186;-0.514254;-0.0756731
-0.312984;-0.974498;0.0034714
-0.672322;0.346726;0.0381677
-1.85351;0.208998;-0.0779579
-0.730286;0.0074622;-0.0349889
-0.0947377;-0.906901;0.0426443
0.532214;0.420689;-0.0259222
0.206303;0.925519;0.0839183
0.458493;0.81654;-0.00502336
0.406824;-0.498425;0.00977866
1.13422;-1.19409;-0.0272736
-0.121024;-0.858804;0.0471773
0.0453318;0.215007;-0.0842465
0.441617;1.00918;-0.0601739
-0.989982;-0.253736;-0.0592971
-0.0616103;-1.00024;0.0552657
0.917796;0.635242;-0.00504657
-0.731674;-0.0575095;-0.177551
0.148641;1.06457;0.0666412
-0.653153;-0.587758;-0.0598536
-0.917864;-0.361574;-0.0824786
-0.891762;0.221429;-0.00239962
0.926229;-0.104419;0.00526124
0.00398764;0.434479;-0.0792133
0.0163886;1.82628;-0.0266955
1.97431;-0.490296;-0.112868
0.992888;-3.09046;0.440778
-0.874354;-0.34901;0.0443382
-0.12438;-0.960573;-0.0817975
-0.62133;-0.529006;-0.035703
0.601548;-0.72038;-0.00540675
-0.620068;1.08031;-0.2359
0.780766;0.00217622;0.0415919
0.421213;0.817006;-0.172622
-1.02651;-0.689998;-0.0837077
-1.05063;-0.617911;0.0348343
-0.635368;-0.888534;-0.00585715
0.268596;0.978362;0.0194164
-0.0247106;-1.00016;-0.00223403
0.502428;0.855511;0.00654793
-0.0863882;1.07137;0.00882158
-0.036268;1.1858;-0.000521837
-1.23019;-0.361529;0.0370013
1.02724;-0.65958;-0.0178952
