x;y;z
0.302745;0.673947;-0.0880971
1.89217;1.78685;1.09552
1.54185;2.12313;-0.0669382
-1.46922;-1.7813;-0.292015
-0.491717;1.25392;-0.409204
1.75953;1.73278;-0.209044
0.44167;-1.29189;0.0440826
-3.73908;-2.29617;0.0990852
0.941598;3.01358;0.727811
-1.64472;0.458151;-0.157607
-0.105571;-1.17682;-0.0925422
-2.55575;0.799924;0.315938
-2.36376;-0.464012;0.0166822
1.74422;1.58267;-0.0106503
-1.94966;-2.20408;0.0281675
-2.21208;-1.13316;-0.132848
1.65503;1.73179;0.0614285
1.54746;1.21582;0.373905
-1.89837;-0.887221;-0.259188
1.55851;1.25234;0.0868923
1.9041;-2.78687;-0.0174773
-2.09525;-0.958542;-0.00660172
0.459661;-0.955489;0.106308
3.76363;0.529308;0.14126
-2.30678;5.04688;0.412333
1.53652;1.14126;0.0497518
-0.737416;-1.60001;0.00794202
0.377372;-2.00221;-0.0771733
3.81605;-0.797189;-0.186233
-0.0741138;-1.71244;0.0797234
-2.28451;-0.0188103;-0.0879275
-6.09876;0.36952;-0.272163
-1.81455;-0.637731;-0.252791
0.480689;-2.48173;-0.0580559
1.63654;1.12824;0.14392
0.00417923;2.40761;0.598361
0.104466;2.86601;-0.0265749
0.819997;-0.848404;-0.0505824
6.48496;-6.01485;-0.29412
0.481331;-2.44774;-0.0920409
-0.795013;0.209468;-0.345872
0.657396;2.76594;-0.176558
-2.13858;-1.18789;-0.149415
0.459344;-1.79314;0.161321
1.72451;2.28587;-0.0458604
-1.95323;-0.754731;-0.112716
-0.451859;2.7539;-0.497881
-0.791094;-1.63238;-0.0770307
-1.66635;-1.12736;-0.0545338
-2.36234;-0.734093;-0.00719637
1.98471;0.921563;-0.0193155
-0.489357;0.96337;0.166093
-0.867237;4.54161;-0.0100585
6.29584;-0.268678;-0.38279
3.84971;-8.45204;1.35581
-3.13687;0.187891;-0.494144
0.707653;-2.13376;0.31627
-0.723353;-1.60496;-0.0321019
1.72189;-0.623031;-5.9621e-05
-0.9862;4.19322;-0.45117
1.60664;1.28836;0.116014
0.092343;2.42393;-0.195982
-1.476;-1.99887;-0.0248839
-1.3929;-1.66699;-0.111878
-0.227681;-2.1764;-0.195935
-0.684913;2.13895;0.208679
0.479405;-1.77605;0.138414
0.142732;2.07741;-0.21342
-0.878403;1.81924;0.00554331
-1.25455;1.84215;0.0561865
-1.71637;-1.8371;-0.133694
2.35165;-0.0635218;-0.0410734
